w_x,w_y,w_z,a_x,a_y,a_z,m_x,m_y,m_z,h,T,q0,q1,q2,q3,Vn,Ve,Vd,Pn,Pe,Pd
-1.451211816346153372e+00,9.577436034615384175e-01,-1.162338024807692438e+00,-2.429215250423076622e+00,-2.295144491923077901e-01,-1.206684885576923172e+01,3.139567266666667411e-01,6.467758777777778134e-02,2.936325688888888896e-01,5.068327442857142984e+01,2.862999999999999901e+01,-8.701955999999999580e-01,2.604794500000000013e-01,2.206504200000000138e-01,3.552795599999999943e-01,5.665377999999999581e+00,-3.402769800000000178e+00,-2.459920800000000018e-01,5.144562999999999775e+00,-2.583879500000000107e+00,-6.226038499999999587e+00
-1.118356464400000139e+00,8.025223531999999826e-01,-1.581065633999999775e+00,-2.738366049800000201e+00,-1.049159988799999832e+00,-1.307636720999999902e+01,2.271311911111111026e-01,6.175199266666667186e-02,3.638727655555555329e-01,5.179840623076923123e+01,2.862999999999999901e+01,-7.910757999999999956e-01,3.105997999999999815e-01,1.216351539999999953e-01,5.127687499999999954e-01,5.365048400000000051e+00,-4.706722300000000025e+00,-3.990935700000000086e-01,6.184768000000000043e+00,-3.428609600000000146e+00,-6.300874999999999559e+00
-1.062140741000000110e+00,6.993718423999999434e-01,-1.614178874000000041e+00,-2.678513521879999804e+00,-1.543701238799999986e+00,-1.253808803399999761e+01,1.449451775555555821e-01,4.159788133333333637e-02,4.031655366666666018e-01,5.199801757142857639e+01,2.863999999999999346e+01,-6.677432699999999999e-01,3.324883599999999828e-01,5.214151000000000202e-02,6.639667000000000208e-01,4.400483999999999618e+00,-5.717827999999999911e+00,-6.340384000000000020e-01,7.151843500000000020e+00,-4.457722699999999705e+00,-6.502663000000000082e+00
-1.013188738076923112e+00,6.580480857692307950e-01,-1.509553034615384481e+00,-2.217717899999999798e+00,-1.892728546288461766e+00,-1.251929999038461894e+01,7.270102633333333508e-02,-1.366339518888889069e-02,4.386333599999999722e-01,5.298907546153845516e+01,2.863538461538461632e+01,-5.090911399999999976e-01,3.417941999999999925e-01,-1.540888200000000048e-02,7.897882499999999695e-01,2.940504999999999924e+00,-6.271552999999999933e+00,-7.810626000000000513e-01,7.943696499999999716e+00,-5.689663000000000359e+00,-6.762485500000000371e+00
-1.070330920400000219e+00,6.866723249999998613e-01,-1.459268397999999856e+00,-1.691762993759999834e+00,-1.893256889399999920e+00,-1.200137103999999866e+01,1.901500394999999788e-02,-8.241492412500001086e-02,4.449793112500000092e-01,5.351083284615383917e+01,2.863230769230769113e+01,-3.495583500000000177e-01,3.378065800000000229e-01,-7.504784999999999928e-02,8.706684999999999564e-01,1.383768000000000109e+00,-6.254353000000000051e+00,-8.179399000000000530e-01,8.404930999999999486e+00,-6.943340300000000020e+00,-7.101157699999999906e+00
-9.734310877999999834e-01,5.075320371999999525e-01,-1.276070916000000111e+00,-1.195071423399999944e+00,-1.730934651100000110e+00,-1.120342274800000126e+01,-1.114195800000000042e-02,-1.654693722222221886e-01,4.327220555555555404e-01,5.450274671428571338e+01,2.862999999999999901e+01,-1.759425599999999978e-01,3.208292999999999839e-01,-1.420681000000000027e-01,9.197442500000000409e-01,-8.682433000000000511e-02,-5.735452699999999737e+00,-7.936455599999999722e-01,8.533884000000000469e+00,-8.156852999999999909e+00,-7.486672999999999689e+00
-1.102239794807692713e-01,5.072382661538461512e-01,-8.702961603846155469e-01,-7.143894838461537500e-01,-1.329140837788461260e+00,-1.068496255961538388e+01,-1.213614344444444507e-02,-2.295074411111110990e-01,4.066427700000000423e-01,5.506898730769231776e+01,2.862999999999999901e+01,-2.091010999999999911e-02,3.039910200000000007e-01,-1.986310599999999982e-01,9.315031000000000283e-01,-1.319848200000000027e+00,-4.775849000000000011e+00,-4.889055199999999823e-01,8.416551999999999367e+00,-9.252618999999999261e+00,-7.887499000000000038e+00
5.186996807999999515e-01,6.112363404000000777e-01,-6.446481050000000268e-01,-4.933685550000001530e-01,-1.661795002000000077e+00,-8.996747061999998962e+00,-2.141520888888888766e-02,-1.862736166666666693e-01,4.261153011111111222e-01,5.473422592307693435e+01,2.862999999999999901e+01,5.705736599999999825e-02,2.763338699999999815e-01,-1.532825200000000054e-01,9.470420499999999686e-01,-2.298614000000000157e+00,-3.805075599999999891e+00,-1.798379300000000069e-01,8.055837000000000359e+00,-1.014690300000000001e+01,-8.244267000000000678e+00
-1.089430654800000120e+00,7.817240012000000737e-01,-9.412207890000000576e-01,-6.669240065200000567e-01,-1.594251624100000209e+00,-9.569299201999999838e+00,-5.820007455555556430e-02,-2.116287866666666795e-01,4.153358699999999959e-01,5.492122061538460542e+01,2.862999999999999901e+01,1.207870840000000029e-01,2.187002600000000074e-01,-1.023608000000000018e-01,9.628618399999999689e-01,-2.967991599999999952e+00,-3.038997699999999913e+00,2.869367299999999732e-01,7.489963000000000370e+00,-1.087017999999999951e+01,-8.417441999999999425e+00
-9.932999584615386235e-01,4.292657321153846017e-01,-1.071842000961538366e+00,-5.839890825769231686e-01,-8.876099464423077290e-01,-1.099783179038461611e+01,-5.190356588888889178e-02,-3.104489544444444249e-01,3.558751166666666577e-01,5.465826650000000342e+01,2.862999999999999901e+01,2.517797399999999741e-01,1.368485999999999869e-01,-1.922223999999999877e-01,9.385786699999999483e-01,-3.309616800000000136e+00,-2.114987900000000032e+00,4.161364000000000174e-01,6.829482600000000403e+00,-1.144959099999999985e+01,-8.574673000000000656e+00
-3.899909545199999883e-01,1.054794096400000075e-01,-8.850337457999998270e-01,-2.399070201000000069e-01,-7.648458389619999798e-01,-1.052106720799999984e+01,-3.851264266666666256e-03,-3.569334411111111383e-01,3.221459144444444034e-01,5.417446100000000087e+01,2.862999999999999901e+01,3.660983999999999905e-01,1.011991349999999956e-01,-2.495598199999999878e-01,8.907584499999999794e-01,-3.317026100000000088e+00,-1.051353999999999900e+00,4.944375200000000192e-01,6.156253999999999671e+00,-1.182764599999999966e+01,-8.615026000000000295e+00
6.435470511400000204e-02,-3.773714598400000342e-01,-4.498524956000000130e-01,-1.697808961999999477e-01,-4.773812847200001319e-01,-1.057355537199999773e+01,5.911382255555556325e-02,-3.634347699999999626e-01,3.099755844444443964e-01,5.454408107142855755e+01,2.863785714285713979e+01,4.416373699999999736e-01,1.069463900000000023e-01,-2.659591700000000225e-01,8.501674000000000175e-01,-3.134517999999999915e+00,1.026308300000000062e-01,7.053985000000000394e-01,5.492701499999999903e+00,-1.198713200000000079e+01,-8.613213000000000008e+00
1.674719612499999677e+00,8.569378364615385379e-01,-1.836554662115384429e-01,-4.774782094230770046e-01,-5.855872685769230035e-01,-1.056906466730769267e+01,7.303242377777778571e-02,-3.117492233333333806e-01,3.489206422222221882e-01,5.396409221428570646e+01,2.863357142857142534e+01,4.643569599999999853e-01,1.564178800000000091e-01,-2.515635199999999849e-01,8.346388000000000140e-01,-3.015756399999999893e+00,1.382163400000000042e+00,8.739977500000000177e-01,4.834772599999999976e+00,-1.187804599999999944e+01,-8.610371999999999915e+00
3.471900968380001173e-01,8.981148888000001218e-02,2.073480080700000339e-01,-3.957559333999999818e-01,-7.235599585600001049e-01,-1.016795184799999952e+01,7.383032680000001062e-03,-2.082155960000000028e-01,4.182219649999999733e-01,5.289470800000000139e+01,2.863999999999999346e+01,4.600326399999999927e-01,1.544810500000000086e-01,-4.835611000000000076e-02,8.730219599999999858e-01,-3.165186199999999950e+00,2.207962300000000155e+00,9.519463000000000230e-01,4.201143000000000072e+00,-1.157430650000000050e+01,-8.489563999999999666e+00
1.038204929274509775e-01,-2.528234407862745559e-01,6.283089019607842607e-01,-9.020809886274508971e-01,-3.256485085098039245e-01,-1.044074359803921581e+01,2.763127844444444522e-02,-2.155295855555555418e-01,4.170744844444444488e-01,5.242852628571429108e+01,2.863999999999999346e+01,4.309331800000000268e-01,1.791783700000000035e-01,-6.058700799999999775e-02,8.823383500000000490e-01,-3.551590399999999814e+00,2.644209099999999868e+00,9.544734999999999747e-01,3.491388999999999854e+00,-1.110421999999999976e+01,-8.220435000000000159e+00
1.091472379100000140e-01,3.630196457480000527e-01,5.162542399999999754e-01,-1.464363508640000200e+00,-6.622475933999999453e-01,-1.087187951599999991e+01,-7.496611122222222173e-03,-1.895242799999999894e-01,4.268107466666666294e-01,5.263561476923076299e+01,2.863999999999999346e+01,3.651339699999999744e-01,1.929332300000000111e-01,-5.218348700000000062e-02,9.092474600000000073e-01,-3.976401599999999981e+00,3.091627599999999809e+00,9.746896000000000448e-01,2.738483399999999790e+00,-1.055466299999999968e+01,-8.005998999999999199e+00
1.464461798499999967e-01,1.689359054199999877e+00,1.416371844599999819e-01,-1.378881020980000205e+00,-3.671153834000000504e-01,-1.094373210000000007e+01,-1.188453966666666584e-01,-1.823728188888888990e-01,4.097722788888888967e-01,5.279297785714284430e+01,2.863999999999999346e+01,3.285299500000000150e-01,1.336668900000000104e-01,-4.043407999999999725e-02,9.341126699999999783e-01,-4.346746000000000443e+00,3.441953199999999935e+00,7.889584299999999883e-01,1.895246599999999892e+00,-9.939361999999999142e+00,-7.828724000000000238e+00
-2.210474390384615379e-02,9.282563440384614117e-02,5.180668649807691761e-02,-1.047959835384615346e+00,-4.344346176538461668e-01,-1.028815131923077075e+01,-1.834674577777777871e-01,-1.687200399999999878e-01,3.902997611111110876e-01,5.264349807142856719e+01,2.864499999999998892e+01,3.172595200000000171e-01,2.918993399999999746e-04,2.252398800000000173e-02,9.480712999999999502e-01,-4.328033999999999715e+00,3.418882800000000000e+00,5.848088000000000175e-01,9.799461000000000421e-01,-9.265601999999999450e+00,-7.727957199999999638e+00
-4.316498481319999692e-02,4.274991524999999931e-02,-8.999870012800000735e-03,-1.057353526799999832e+00,-3.764315224800000026e-01,-1.016235250599999951e+01,-1.871128133333333499e-01,-1.726208311111111227e-01,3.882134211111110678e-01,5.212956635714285625e+01,2.864357142857142335e+01,3.133097300000000085e-01,-4.699456999999999766e-03,2.070934699999999948e-02,9.494135400000000002e-01,-4.136060999999999765e+00,3.275042299999999962e+00,5.040759999999999685e-01,1.077111139999999967e-01,-8.603704999999999714e+00,-7.643341999999999636e+00
-3.165953102000000630e-02,-1.720385885920000177e-02,-3.301621341488000100e-02,-9.274546601399999979e-01,-4.168572208260000189e-01,-9.929842483999999914e+00,-1.874442033333333368e-01,-1.706704344444444077e-01,3.889088644444444465e-01,5.194007530769230385e+01,2.864999999999999147e+01,3.141093300000000199e-01,-7.663210400000000297e-03,2.178461300000000128e-02,9.491058999999999468e-01,-3.952507300000000168e+00,3.110977600000000010e+00,4.625408400000000086e-01,-7.002108000000000221e-01,-7.989557999999999716e+00,-7.511830299999999738e+00
-3.393180113269230191e-01,-2.454999200769230616e-01,-6.233091659615385138e-01,-9.567082230192307524e-01,-6.666235246153845440e-01,-1.019396552307692438e+01,-1.700790919999999873e-01,-1.941727290000000161e-01,3.863009389999999543e-01,5.136442692857143300e+01,2.864999999999998792e+01,3.240124300000000179e-01,-9.212506999999999988e-03,1.245403800000000061e-02,9.459259500000000154e-01,-3.741268400000000049e+00,2.989385400000000192e+00,4.435373200000000127e-01,-1.513608800000000087e+00,-7.370090000000000252e+00,-7.391396000000000299e+00
-6.129572201999999859e-01,-1.489795154200000415e-01,-1.312457214000000372e+00,-1.063823248800000121e+00,-5.049242461999999820e-01,-1.040285945800000000e+01,-1.040154608749999932e-01,-2.623391375000000414e-01,3.757388225000000137e-01,5.098070969230768412e+01,2.864999999999999147e+01,3.932222400000000007e-01,7.303535499999999625e-03,-3.774335999999999663e-02,9.186393600000000159e-01,-3.506950900000000093e+00,2.963546500000000083e+00,4.163418400000000186e-01,-2.239658400000000160e+00,-6.782613800000000026e+00,-7.217033400000000043e+00
-3.357008376999999766e-01,1.136307467636000212e-01,-1.535235664000000222e+00,-6.941856829300000475e-01,-4.318720002800000568e-01,-9.921594183999999927e+00,-2.837450868888889352e-02,-3.120742877777777924e-01,3.569182955555555981e-01,5.117908664285715048e+01,2.864999999999998792e+01,5.174286399999999952e-01,-3.934227000000000210e-03,-9.200878399999999624e-02,8.507565000000000266e-01,-3.192609500000000100e+00,3.155505199999999899e+00,3.905731000000000064e-01,-2.890054199999999796e+00,-6.176699600000000068e+00,-7.037673999999999985e+00
-1.731823972399999800e-01,6.532099608279999525e-02,-1.048619585600000015e+00,-3.756813847600000700e-01,-3.881848893199999484e-01,-1.009989709799999957e+01,5.977661288888888591e-02,-3.244268111111111019e-01,3.471820188888888881e-01,5.128676100000000559e+01,2.864999999999999147e+01,6.391523500000000357e-01,-1.263360799999999930e-02,-1.110662899999999981e-01,7.609131999999999563e-01,-2.809876399999999830e+00,3.342418700000000076e+00,4.411744799999999800e-01,-3.468519199999999802e+00,-5.549839500000000037e+00,-6.900444000000000244e+00
7.031845708461538502e-02,3.100976755326923517e-01,-4.448568946153846904e-01,-2.860140973461537950e-01,-4.477127559230768550e-01,-1.033463447115384604e+01,9.623008577777776573e-02,-3.156500199999999756e-01,3.444002333333333610e-01,5.015745257142857128e+01,2.864999999999998792e+01,7.084038999999999753e-01,-1.508092599999999971e-02,-1.194631460000000062e-01,6.954603999999999786e-01,-2.348929000000000045e+00,3.593389499999999792e+00,4.583399300000000065e-01,-3.997571499999999833e+00,-4.848292400000000058e+00,-6.725171999999999706e+00
-5.779562882000000013e-01,5.727087947999999207e-01,-8.303336966000000041e-01,-4.094806369999999252e-01,-6.513574200000000758e-01,-1.035610711400000206e+01,9.581583975000000641e-02,-3.135370837500000007e-01,3.456172674999999916e-01,5.030529130769230761e+01,2.865230769230768360e+01,7.426852000000000453e-01,-3.538376000000000021e-02,-8.688938000000000217e-02,6.630361999999999645e-01,-1.859011900000000050e+00,3.796294699999999800e+00,5.114260000000000472e-01,-4.381539300000000026e+00,-4.108781300000000414e+00,-6.493544599999999889e+00
-9.635882347999999986e-01,1.113189551800000121e+00,-1.406450954000000086e+00,-6.472457849999999624e-01,-3.510673521400000663e-01,-1.182973367000000131e+01,1.220789075555555603e-01,-3.354790644444444192e-01,3.224936399999999703e-01,5.008076224999999937e+01,2.864999999999999147e+01,8.008191599999999744e-01,-1.156754200000000010e-01,-9.208964000000000039e-02,5.803682999999999481e-01,-1.275602899999999984e+00,3.681268499999999833e+00,4.913559000000000121e-01,-4.656483699999999892e+00,-3.361655499999999908e+00,-6.290320999999999607e+00
-3.422939039230769032e-01,1.173387744230769192e+00,-1.476072292307691658e+00,-2.862681656538460517e-01,1.679824126153846298e-01,-1.224378020192307659e+01,1.502475000000000060e-01,-3.338537333333333468e-01,3.085846899999999948e-01,5.001420107142858029e+01,2.865785714285715358e+01,8.700172999999999934e-01,-2.469987299999999997e-01,-6.426599600000000578e-02,4.218193000000000081e-01,-4.804728300000000174e-01,3.023810399999999898e+00,3.237275199999999908e-01,-4.823002299999999742e+00,-2.661862999999999868e+00,-6.105827999999999811e+00
1.530690201980000054e-01,9.387365830000001798e-01,-1.271639575999999883e+00,-1.166741775599999947e-01,3.380409064000000074e-01,-1.202839152999999861e+01,1.691370255555555702e-01,-2.889945822222222405e-01,3.346639733333333644e-01,4.998394507692307798e+01,2.866000000000000725e+01,9.187982000000000093e-01,-2.978681300000000087e-01,-1.026115600000000044e-02,2.588034599999999852e-01,9.927769999999999651e-02,1.890185199999999899e+00,2.533706000000000014e-01,-4.828746299999999714e+00,-2.165812700000000035e+00,-5.943935999999999886e+00
6.662535098000000877e-01,-3.406099974799999819e-01,-6.777242272000001400e-01,-3.033209875999999527e-02,6.829018839999999591e-01,-1.117824946999999902e+01,1.936602699999999677e-01,-2.295074355555555834e-01,3.593523511111111346e-01,4.995456007142858823e+01,2.866142857142857991e+01,9.463327499999999448e-01,-2.980691200000000207e-01,3.470846300000000190e-02,1.200192399999999993e-01,2.674734300000000120e-01,6.165159999999999529e-01,2.515206300000000228e-01,-4.769055400000000056e+00,-1.910762000000000072e+00,-5.840753600000000212e+00
2.428972558399999926e+00,-1.350365242319999937e-01,-2.675658647999999418e-01,-2.127438771199999801e-01,1.189449892199999859e+00,-1.043822010999999961e+01,2.453579188888888596e-01,-1.124835613333333290e-01,3.652636566666667139e-01,5.049818130769229896e+01,2.867000000000000881e+01,9.732446999999999626e-01,-2.152253399999999872e-01,-2.402970200000000001e-02,7.678084000000000298e-02,3.065037700000000087e-01,-3.216342600000000052e-01,2.731599800000000244e-01,-4.680907999999999625e+00,-1.888067699999999904e+00,-5.729286000000000101e+00
1.564726316538461726e+00,1.092426131173076798e-01,-5.406436857928845902e-02,-1.275673234038461057e-01,6.278533956346153966e-01,-1.057212542692307622e+01,2.433695511111111098e-01,7.898050777777779197e-02,3.489206377777778201e-01,5.192545366666666240e+01,2.867200000000000770e+01,9.960760499999999906e-01,6.276866000000000390e-02,-6.907662999999999651e-03,6.200681000000000248e-02,4.175554000000000210e-01,-4.619394000000000000e-01,1.643978200000000001e-01,-4.551604700000000392e+00,-1.986110899999999901e+00,-5.732961000000000418e+00
-5.385806472799999911e-01,-8.336152328000001610e-03,2.220712045920000474e-02,-2.641983830340000061e-01,3.539700325999999841e-01,-1.031229009399999974e+01,2.433695511111111098e-01,1.186385982222222246e-01,3.412707177777777878e-01,5.181161800000000284e+01,2.867769230769231115e+01,9.832125999999999921e-01,1.723049399999999898e-01,4.855818599999999798e-03,5.983757199999999860e-02,3.617581699999999900e-01,2.208405400000000018e-01,1.014482399999999951e-01,-4.429103999999999708e+00,-2.019066000000000027e+00,-5.912345000000000184e+00
-8.498738673399998111e-01,-2.137416711400000335e-02,4.068623080400000230e-02,-2.005275199399999542e-01,8.532513710200000379e-01,-9.274394512000000645e+00,2.433695511111111098e-01,3.964748366666666357e-02,3.649159344444444231e-01,5.040262228571429404e+01,2.868214264285714421e+01,9.942127499999999785e-01,8.747285600000000161e-02,-2.136376699999999965e-03,6.232899000000000078e-02,3.248491600000000257e-01,8.694357999999999809e-01,1.590597800000000117e-01,-4.313824000000000325e+00,-1.938097200000000075e+00,-6.034495999999999860e+00
-8.457592792000000192e-02,6.126289419999997495e-04,-2.341501206900000256e-02,-2.069583387000000219e-01,4.528785268300000166e-01,-9.512024195999998710e+00,2.443637377777777564e-01,1.396724244444444429e-02,3.673499933333332912e-01,5.058232876923077015e+01,2.868769153846153586e+01,9.973385999999999640e-01,2.989761200000000049e-02,-7.781699300000000097e-03,6.604055000000000342e-02,3.062975700000000190e-01,1.171884099999999984e+00,2.978613399999999745e-01,-4.221528499999999795e+00,-1.776131300000000079e+00,-5.927413999999999739e+00
-3.990880693921568245e-02,1.270457461176470459e-02,1.819707795490196206e-02,-1.797153732156862860e-01,4.773041420392156731e-01,-9.520105917647057936e+00,2.437009466666666679e-01,1.039151344444444458e-02,3.680454322222221908e-01,5.058796178571428470e+01,2.868999900000000025e+01,9.977379400000000453e-01,2.241471800000000014e-02,-8.101433499999999635e-03,6.285625000000000240e-02,3.126515699999999898e-01,1.373012499999999969e+00,3.897557600000000066e-01,-4.150453599999999632e+00,-1.529940999999999995e+00,-5.866529500000000397e+00
-2.839243952680000488e-02,-8.472393962000000431e-03,2.300833318400000507e-02,-1.417249274999999586e-01,3.840799163999999988e-01,-9.936247285999998624e+00,2.440323422222222260e-01,6.165651100000000759e-03,3.642204788888888656e-01,5.046606692307692299e+01,2.868999900000000025e+01,9.976926999999999879e-01,1.848007700000000100e-02,-8.709928000000000461e-03,6.474475600000000053e-02,3.289848300000000059e-01,1.542778100000000041e+00,4.620725199999999866e-01,-4.074964500000000100e+00,-1.272562699999999936e+00,-5.790692299999999904e+00
-2.770802422499999557e-02,1.565955476538461247e-02,2.438989280192307291e-02,-1.817902361096153385e-01,3.690279986403846024e-01,-9.927868373076922381e+00,2.438997839999999806e-01,5.060425559999999837e-03,3.678368099999999585e-01,5.030674371428570879e+01,2.869428471428571115e+01,9.975637000000000532e-01,1.635916499999999843e-02,-1.047449100000000070e-02,6.700232600000000094e-02,3.602895999999999876e-01,1.684367399999999959e+00,4.580188399999999826e-01,-3.976899599999999868e+00,-9.712026999999999743e-01,-5.696626000000000190e+00
-1.193012936799999965e-02,1.790449873219999988e-02,2.438467854199999688e-02,-3.711990151254000447e-01,3.984629275199999543e-01,-9.943940684000001085e+00,2.433695500000000178e-01,9.645896999999999848e-04,3.683931666666666604e-01,5.019274600000000675e+01,2.870142771428570683e+01,9.974783999999999873e-01,1.302916800000000069e-02,-9.074382000000000628e-03,6.917167000000000454e-02,3.588666999999999829e-01,1.798721900000000096e+00,4.754126699999999817e-01,-3.919535000000000213e+00,-6.999328999999999690e-01,-5.595407500000000312e+00
-1.059714125192307878e-02,1.492119430942307791e-02,1.733695561076923145e-02,-1.788318987499999957e-01,3.576795748730768887e-01,-9.867556086538463944e+00,2.423753644444444078e-01,-9.858082333333334675e-04,3.676977199999999502e-01,5.015103564285714555e+01,2.870571385714285029e+01,9.973393999999999870e-01,1.199057899999999947e-02,-7.473904600000000169e-03,7.151583000000000245e-02,3.393711999999999840e-01,1.920100499999999988e+00,4.807015399999999827e-01,-3.841686000000000156e+00,-3.531387699999999907e-01,-5.498258599999999774e+00
-8.289038958020000791e-01,1.701414390400000226e-02,3.083888361800000283e-02,-1.995130964999999867e-01,-1.018650544399999774e-01,-1.027657486400000231e+01,2.417125733333332915e-01,-9.437532711111111181e-03,3.725658477777777922e-01,4.996569592857143505e+01,2.870999999999999019e+01,9.972358300000000453e-01,1.126261299999999944e-02,-7.382458500000000333e-03,7.307222500000000454e-02,3.297861500000000001e-01,2.033161199999999891e+00,4.921659800000000029e-01,-3.782235399999999803e+00,1.342492600000000022e-02,-5.389857300000000073e+00
-2.097341195200000286e+00,1.219415998000000258e-02,9.725750366000001160e-03,-1.975886131999999296e-01,6.486222605999999447e-01,-1.134830867899999873e+01,2.410497833333332951e-01,-1.589680478888888804e-01,3.624818655555555602e-01,4.944682591666667548e+01,2.870999999999999375e+01,9.882229599999999836e-01,-1.320343900000000015e-01,-1.874076400000000003e-02,7.504152000000000045e-02,3.777004199999999812e-01,1.906311199999999983e+00,3.955910200000000154e-01,-3.715361800000000159e+00,3.545908300000000235e-01,-5.279107999999999912e+00
-3.086991950460000189e-01,6.523695233720000486e-02,-2.028114694659999620e-02,-2.658280567999999899e-01,5.970071145999999995e-01,-1.106953486799999986e+01,2.354160677777777655e-01,-2.301575688888889137e-01,3.353594211111110557e-01,4.946440892857141591e+01,2.870999999999999019e+01,9.546295999999999671e-01,-2.886406799999999828e-01,-2.556331800000000154e-02,6.866861000000000492e-02,5.144256000000000384e-01,1.043518799999999969e+00,2.996564800000000028e-01,-3.644249999999999989e+00,6.636438999999999533e-01,-5.177321000000000062e+00
-1.114646754800000319e-02,2.045709222399999527e-01,-2.355060894000000071e-01,-3.590746086000000670e-01,9.268807345999998670e-01,-1.149986466999999735e+01,2.326406300000000149e-01,-2.316203675000000073e-01,3.366199312500000040e-01,4.943048123076923162e+01,2.871230769230768587e+01,9.485509399999999536e-01,-3.093608600000000153e-01,-2.354663800000000168e-02,6.318677000000000321e-02,6.356597999999999971e-01,-1.149042400000000047e-01,4.029241000000000072e-01,-3.554047999999999874e+00,7.559426000000000201e-01,-5.075446999999999598e+00
2.962283307599999568e-02,1.075506062059999879e-01,-2.111702015800000221e-01,-3.540328917700000244e-01,1.127009314193999856e+00,-1.142476889000000106e+01,2.294509522222222264e-01,-2.178050500000000000e-01,3.419661599999999635e-01,4.957885730769230292e+01,2.872076923076923904e+01,9.504015000000000102e-01,-3.094394799999999890e-01,-8.985514999999999475e-03,3.005979799999999869e-02,7.012842999999999716e-01,-1.290849899999999995e+00,3.995877999999999930e-01,-3.434573199999999993e+00,6.118375700000000528e-01,-4.968693299999999979e+00
3.653196657915385170e-01,-4.281287060192306981e-01,-1.139523160192307677e-01,-2.710465761730768697e-01,1.516865784038461618e+00,-1.068177854999999887e+01,2.440323388888888667e-01,-2.051274666666666469e-01,3.398798233333333862e-01,4.958406950000000535e+01,2.872357142857143586e+01,9.516150399999999676e-01,-3.068464699999999823e-01,-1.147863799999999934e-02,1.193125450000000025e-02,6.965986499999999859e-01,-2.453606999999999871e+00,4.041554600000000219e-01,-3.303399800000000219e+00,1.973335599999999912e-01,-4.876363800000000026e+00
2.503945021999999909e+00,-1.244467101799999753e-01,-8.745287141999998071e-02,-4.897538109999999834e-01,1.805348297399999913e+00,-1.085525422999999989e+01,2.781660433333332794e-01,-1.111832953333333207e-01,3.412707166666666958e-01,5.064676138461538812e+01,2.872769230769231541e+01,9.665877000000000496e-01,-2.485228200000000054e-01,-6.048684000000000005e-02,1.690835699999999886e-02,7.919397000000000242e-01,-3.322537399999999863e+00,4.568086000000000091e-01,-3.178091799999999800e+00,-4.032761499999999999e-01,-4.806754999999999889e+00
5.536632836399999480e-01,2.014913197500000364e-01,-1.008197192800000114e-01,-6.347728466000010505e-02,1.527014226599999525e+00,-1.013251014999999988e+01,2.642474477777778108e-01,2.176883508888888957e-02,3.489206366666666725e-01,5.203052307692307465e+01,2.873230769230769965e+01,9.983452600000000121e-01,-2.628187600000000092e-05,-4.901757500000000073e-02,3.006858600000000131e-02,1.024685700000000033e+00,-3.469062800000000113e+00,1.852752400000000077e-01,-3.015333699999999784e+00,-1.105546799999999941e+00,-4.908685000000000187e+00
-6.823276205192309318e-02,-5.653542040384615941e-01,-9.371129386538462613e-02,-5.497428394230768900e-01,1.496816482615384691e+00,-9.754363623653846460e+00,2.837169037500000268e-01,3.863165237499999877e-02,3.358375449999999596e-01,5.202320676923076093e+01,2.873000000000000398e+01,9.979430000000000245e-01,3.447815399999999697e-02,-5.040461200000000141e-02,1.950714200000000162e-02,1.125531899999999919e+00,-3.043131400000000042e+00,1.282791600000000032e-01,-2.812678800000000034e+00,-1.808319199999999904e+00,-5.111177999999999777e+00
-6.165925999199999702e-02,-9.810885713600001057e-02,-3.650640229879999893e-02,-6.394991811200000376e-01,1.190966220119999974e+00,-9.482914731999999347e+00,3.083230044444444373e-01,3.639682133333332903e-02,3.131050933333333064e-01,5.139921238461538167e+01,2.873769230769230987e+01,9.941330000000000444e-01,2.861972299999999969e-02,-1.039576900000000054e-01,8.569155999999999648e-03,1.323218000000000005e+00,-2.637826000000000004e+00,1.348600100000000024e-01,-2.599418000000000006e+00,-2.399157999999999902e+00,-5.303473000000000326e+00
3.635661413599999836e-01,2.422279987479999674e-01,1.967063245599999857e-02,-6.196145492000000310e-01,1.380034515199999978e+00,-9.398985678000000732e+00,3.030206911111111290e-01,3.639681922222222366e-02,3.158868822222221651e-01,5.136971150000000108e+01,2.874428571428571288e+01,9.941022400000000259e-01,2.122620100000000010e-02,-1.062320999999999960e-01,4.998711000000000300e-03,1.609843700000000100e+00,-2.298585399999999890e+00,2.514338199999999746e-01,-2.336581499999999867e+00,-2.925837299999999974e+00,-5.406097400000000164e+00
1.282897164999999839e+00,3.645569637500000182e-01,6.627834578846155018e-03,-5.828530482499999499e-01,8.708035900769229842e-01,-1.038609582500000172e+01,2.835677810000000187e-01,1.054084035999999919e-01,3.080631059999999755e-01,5.176492721428571286e+01,2.875142857142856911e+01,9.930558999999999914e-01,8.795356000000000007e-02,-7.693859999999999588e-02,1.358658100000000035e-02,1.851912599999999909e+00,-1.884070799999999934e+00,3.438911700000000238e-01,-2.015752299999999941e+00,-3.393540600000000129e+00,-5.471750300000000067e+00
6.177999530100000136e-01,2.773827727400000054e-01,5.298896852000000574e-02,-5.084181095999998901e-01,5.775332542600000174e-01,-1.055827014399999797e+01,2.635846544444444550e-01,1.719494788888888959e-01,2.905030533333332610e-01,5.086526046153846892e+01,2.876230746153845885e+01,9.769162500000000415e-01,2.083745300000000023e-01,-3.792017699999999936e-02,2.787259200000000159e-02,1.973807000000000089e+00,-1.094286599999999998e+00,3.400589500000000265e-01,-1.652353299999999914e+00,-3.724329500000000071e+00,-5.546879999999999811e+00
