w_x,w_y,w_z,a_x,a_y,a_z,m_x,m_y,m_z,h,T,q0,q1,q2,q3,Vn,Ve,Vd,Pn,Pe,Pd
7.877747711538467951e-03,1.172920379423076850e-02,-3.799084592307692791e-03,-9.197856146153846613e-01,4.980629426923076086e-01,-9.676421398076923808e+00,7.820982599999999618e-02,-2.543641099999999766e-01,3.823114140000000161e-01,2.071559678571428975e+01,2.247000000000000242e+01,-7.065808999999999562e-01,-1.996942000000000161e-02,4.361778000000000183e-02,-7.060043999999999764e-01,2.961973000000000036e-02,5.073661300000000374e+00,-1.139699200000000023e-01,2.110764899999999855e+01,5.037445000000000306e+01,-3.096617900000000034e+01
-3.210024450599999885e-02,4.907061479599999360e-03,-5.668862864000000223e-03,-9.095963144259998634e-01,4.988284809000000375e-01,-9.641308687999998739e+00,7.817711222222221978e-02,-2.539045422222221959e-01,3.807848455555555844e-01,2.062929326666666796e+01,2.247000000000000597e+01,-7.071811999999999543e-01,-1.913008000000000070e-02,4.146564999999999973e-02,-7.055561000000000194e-01,1.470271199999999973e-02,5.073724999999999596e+00,-1.209707700000000052e-01,2.112733700000000070e+01,5.139785799999999938e+01,-3.101530599999999893e+01
-8.797241462040819582e-03,-1.982011284285714603e-02,1.155733008795918441e-02,-9.286596579591835932e-01,4.936046089795919634e-01,-9.604712622448980497e+00,7.879867799999998312e-02,-2.570230249999999605e-01,3.795011520000000638e-01,2.049571750000000137e+01,2.247000000000000242e+01,-7.077660000000000062e-01,-1.773223100000000108e-02,4.248036399999999962e-02,-7.049455999999999500e-01,-5.782411399999999591e-03,5.060315600000000025e+00,-1.032040500000000055e-01,2.112634299999999854e+01,5.242680699999999661e+01,-3.102987099999999998e+01
-2.271933182576923310e-02,-8.603594563461538711e-03,1.998590756538461480e-02,-1.004164907442307797e+00,5.138861339615385937e-01,-9.526247971153846805e+00,7.909310399999998353e-02,-2.570230249999999605e-01,3.795011520000000083e-01,2.051930964285714154e+01,2.247071428571428697e+01,-7.064395500000000272e-01,-1.854980200000000065e-02,4.570702000000000098e-02,-7.060523600000000455e-01,-4.002349500000000160e-04,5.061070400000000191e+00,-5.887634299999999765e-02,2.113558000000000092e+01,5.348535499999999843e+01,-3.102778800000000103e+01
5.117110897959188144e-03,3.019096110816327228e-02,-1.254096254693877477e-02,-9.772292323173469297e-01,3.571245474897958849e-01,-9.774002730612245671e+00,7.817711111111108613e-02,-2.575154166666666633e-01,3.828665155555555644e-01,2.059688085714285677e+01,2.247142857142857153e+01,-7.055679599999999940e-01,-1.794645400000000057e-02,4.597883999999999999e-02,-7.069213399999999536e-01,3.090637700000000050e-03,5.058163000000000409e+00,-5.691571000000000304e-03,2.115921799999999919e+01,5.452331499999999664e+01,-3.101886700000000019e+01
-5.559298107692311509e-03,-8.554603217307690105e-03,-8.687620478846153765e-03,-1.042346523153846238e+00,4.917705482500001057e-01,-9.817012800000000539e+00,7.909310399999999741e-02,-2.555458499999999633e-01,3.801256620000000308e-01,2.072917306666666803e+01,2.247000000000000597e+01,-7.065630000000000521e-01,-1.830295100000000133e-02,4.418340999999999935e-02,-7.060323400000000360e-01,1.429252100000000031e-03,5.067672700000000141e+00,-1.907756400000000171e-02,2.115099000000000018e+01,5.560852400000000273e+01,-3.101908099999999990e+01
1.820601236000000261e-02,2.396565600259999845e-02,-5.664227083999999642e-03,-9.539057607800001115e-01,4.427468477560000948e-01,-9.720839577999999648e+00,7.948567555555555164e-02,-2.558741111111111355e-01,3.783562244444444445e-01,2.065614457142857319e+01,2.247000000000000242e+01,-7.072211999999999943e-01,-1.782449700000000165e-02,4.557451600000000241e-02,-7.052966999999999986e-01,7.244867700000000126e-03,5.050821000000000005e+00,-2.996737999999999832e-02,2.117489799999999889e+01,5.663445000000000107e+01,-3.103180499999999853e+01
-2.850468933999996800e-03,-2.821582231999997768e-03,-2.519850794000000858e-03,-9.349819623400001944e-01,4.419841837200000345e-01,-9.759864794000000288e+00,7.719569111111110327e-02,-2.545610666666666688e-01,3.828665255555556146e-01,2.080338807692307412e+01,2.247000000000000242e+01,-7.078202399999999894e-01,-1.791216400000000125e-02,4.129796499999999898e-02,-7.049568999999999974e-01,-5.205597299999999844e-03,5.030265299999999939e+00,-3.614284000000000246e-02,2.116881000000000057e+01,5.763464700000000107e+01,-3.104022399999999848e+01
-2.316974315882353030e-02,4.991783882352940349e-04,-6.822941843921569681e-03,-9.272491522745098802e-01,4.212686692156861756e-01,-9.687708547058823783e+00,7.850425199999999659e-02,-2.549549799999999977e-01,3.826236550000000070e-01,2.082376800000000472e+01,2.246800000000000708e+01,-7.081448999999999661e-01,-1.866377899999999840e-02,4.222607200000000338e-02,-7.045563000000000242e-01,7.353033999999999612e-03,5.022735599999999856e+00,-3.467893600000000048e-02,2.118315099999999873e+01,5.868863999999999947e+01,-3.106430200000000141e+01
1.696521179999997860e-03,-1.327606546799999822e-02,-8.379373683999999725e-03,-9.372834003600000186e-01,4.252936398400000706e-01,-9.768719539999999313e+00,7.915853444444444220e-02,-2.565306333333333133e-01,3.800909666666666964e-01,2.082940486666666757e+01,2.247000000000000597e+01,-7.088402999999999787e-01,-1.677484400000000056e-02,4.396256999999999943e-02,-7.037978000000000289e-01,7.714295300000000022e-03,5.011732000000000298e+00,-2.748973000000000041e-02,2.119119799999999998e+01,5.969731500000000324e+01,-3.109319899999999848e+01
-2.461195652000000653e-03,-5.926939685999998986e-03,-3.759230377000000786e-03,-8.945901054000000574e-01,4.008121202000000105e-01,-9.495240637999998512e+00,7.938753260000000478e-02,-2.549549799999999977e-01,3.791889030000000216e-01,2.078367246153846182e+01,2.247000000000000242e+01,-7.092218000000000133e-01,-1.783206899999999900e-02,4.458094399999999735e-02,-7.033484599999999531e-01,2.516697700000000010e-02,5.020300399999999996e+00,-2.619468599999999828e-02,2.120397000000000176e+01,6.071993599999999702e+01,-3.112533399999999872e+01
4.583576328846154964e-03,-8.257500332692301742e-03,5.991054258269229785e-03,-9.097105294230770633e-01,4.273938851923076432e-01,-9.513496644230770016e+00,8.056523899999999683e-02,-2.549549779999999433e-01,3.782521509999999809e-01,2.069059506666666692e+01,2.247000000000000597e+01,-7.095163500000000179e-01,-2.160170999999999966e-02,4.351900499999999949e-02,-7.030121700000000473e-01,2.455886000000000007e-03,5.016028999999999627e+00,1.688080800000000062e-02,2.118486199999999897e+01,6.176580400000000282e+01,-3.114103700000000075e+01
-2.813950629795917979e-02,1.995530646938775687e-02,7.523653168979592409e-03,-9.228172621020407362e-01,4.814581485714285458e-01,-9.568699836734694486e+00,8.013995511111110526e-02,-2.548893277777777855e-01,3.787031777777778441e-01,2.075749614285714273e+01,2.247214285714285964e+01,-7.089347999999999761e-01,-2.025663299999999958e-02,4.407016999999999879e-02,-7.036043400000000503e-01,-2.859822499999999882e-03,5.026735999999999649e+00,5.001607999999999749e-02,2.118045199999999895e+01,6.278478199999999987e+01,-3.112986000000000075e+01
-2.612182998000001088e-02,1.586689058199999836e-02,1.357489235599999844e-02,-8.860432006199999710e-01,4.034876377400000713e-01,-9.695952101999999684e+00,7.948567399999999228e-02,-2.565306333333333133e-01,3.821726255555555896e-01,2.067992521428571351e+01,2.247357142857142875e+01,-7.087050000000000294e-01,-1.743741299999999883e-02,4.358706600000000070e-02,-7.039412999999999920e-01,7.460278499999999612e-03,5.031546999999999770e+00,9.040303500000000658e-02,2.117169600000000074e+01,6.379543300000000272e+01,-3.111993800000000121e+01
-6.233334884615386248e-03,1.670483728461538350e-02,7.414264240576923237e-03,-8.580714948076924031e-01,3.921298561538462124e-01,-9.772926076923077687e+00,7.673769299999999571e-02,-2.582047650000000028e-01,3.791888980000000520e-01,2.069640786666666799e+01,2.247066666666666990e+01,-7.079385999999999735e-01,-1.469845900000000052e-02,4.470129999999999937e-02,-7.047046999999999617e-01,1.328898000000000058e-02,5.038330000000000197e+00,1.035468060000000051e-01,2.115960000000000107e+01,6.487028499999999553e+01,-3.109545699999999968e+01
-5.714550268000000328e-03,1.583839464600000219e-02,-5.046680298163999136e-03,-8.748290394600001241e-01,4.219706480520000191e-01,-9.956744335999999862e+00,7.523284888888887023e-02,-2.575154166666666633e-01,3.790501211111110824e-01,2.056517315384615685e+01,2.247000000000000242e+01,-7.077286999999999884e-01,-1.412585899999999929e-02,4.348799999999999888e-02,-7.050032000000000521e-01,2.655239400000000000e-02,5.036158999999999608e+00,9.409425999999999901e-02,2.115164000000000044e+01,6.588197999999999865e+01,-3.107398200000000088e+01
-2.480598763265305998e-02,-3.249975890877550982e-02,-7.379304324489796736e-03,-8.850193915918368459e-01,4.704206338775509533e-01,-9.796882806122447107e+00,7.621426888888889473e-02,-2.571871555555555466e-01,3.804378966666666639e-01,2.063859164285714343e+01,2.247000000000000242e+01,-7.081463300000000460e-01,-1.295792200000000019e-02,4.245522999999999658e-02,-7.046691000000000482e-01,4.088261399999999768e-02,5.024146000000000001e+00,5.022029599999999760e-02,2.114755800000000008e+01,6.689830999999999506e+01,-3.105849999999999866e+01
-5.400459384615383628e-03,6.844085099999998485e-03,-6.731702366346153064e-03,-8.622804758846152051e-01,4.294016153846153538e-01,-9.797402740384614006e+00,7.791539799999999683e-02,-2.579093299999999922e-01,3.807501590000000324e-01,2.054309064285714470e+01,2.247000000000000242e+01,-7.087713500000000222e-01,-1.464303999999999953e-02,4.569136399999999820e-02,-7.038047299999999895e-01,5.071793000000000134e-02,5.032087999999999894e+00,4.974931500000000228e-02,2.113286799999999843e+01,6.797037000000000262e+01,-3.104172300000000106e+01
-1.597654216200000352e-02,-1.071391895099999859e-02,1.504579266000000051e-03,-8.908249056599999438e-01,4.356921360000001187e-01,-9.780081700000000211e+00,7.719569111111110327e-02,-2.591567222222221911e-01,3.790501222222222300e-01,2.049496285714285904e+01,2.247000000000000242e+01,-7.093247000000000302e-01,-1.292860399999999979e-02,4.414200000000000068e-02,-7.033796300000000334e-01,6.086074200000000239e-02,5.028258000000000116e+00,2.719554500000000152e-02,2.114270000000000138e+01,6.899042000000000030e+01,-3.101832399999999978e+01
2.506460068260000368e-02,1.533019103199999983e-02,3.390401991999999424e-03,-8.792137820799998948e-01,4.444830059999999028e-01,-9.726049513999999618e+00,7.784997111111111034e-02,-2.585002000000000133e-01,3.776623322222222856e-01,2.051250280000000004e+01,2.247600000000000264e+01,-7.090983400000000492e-01,-1.400094799999999917e-02,4.573983000000000215e-02,-7.034852000000000327e-01,9.251209000000000515e-02,5.029339300000000179e+00,4.441918400000000045e-02,2.117335900000000137e+01,7.001389000000000351e+01,-3.100439499999999882e+01
2.052290115384615768e-02,2.269722153846149854e-03,-2.902005067307691574e-03,-9.225982547692308522e-01,4.480435656923076326e-01,-9.933332548076922563e+00,7.732654599999999601e-02,-2.564321549999999950e-01,3.801256480000000382e-01,2.071559664285714319e+01,2.247571428571428598e+01,-7.092899999999999761e-01,-1.436488999999999995e-02,4.287384999999999807e-02,-7.034652000000000127e-01,1.109591050000000023e-01,5.030755499999999714e+00,3.405819000000000207e-02,2.120507599999999826e+01,7.107417999999999836e+01,-3.100035000000000096e+01
-9.562392599999802354e-05,-3.531192019600000453e-02,-1.579068584700000014e-02,-9.551328170599999723e-01,3.966232255000000650e-01,-9.879832710000000517e+00,7.784997222222223012e-02,-2.542328055555555522e-01,3.797440022222222655e-01,2.085865914285714240e+01,2.247785714285714675e+01,-7.094617500000000021e-01,-1.704920500000000130e-02,4.155873999999999679e-02,-7.033108999999999611e-01,1.073533900000000069e-01,5.017239000000000004e+00,-1.510108999999999931e-02,2.122733500000000006e+01,7.210566000000000031e+01,-3.101521899999999832e+01
1.987484431760000100e-02,-4.127067800000039192e-04,3.502413873999999771e-03,-9.988160485400000566e-01,4.348147407999998215e-01,-9.706559636000001490e+00,8.115409180000000833e-02,-2.525914960000000264e-01,3.826236630000000583e-01,2.081713707142856862e+01,2.247142857142857153e+01,-7.102940699999999996e-01,-2.057980200000000121e-02,4.257257700000000034e-02,-7.023150999999999700e-01,1.224884299999999954e-01,5.010590999999999795e+00,-4.488741200000000153e-02,2.125765799999999928e+01,7.313369000000000142e+01,-3.104219000000000150e+01
1.569086019230769846e-02,5.413069030769228698e-03,1.817876929038461306e-02,-9.190397262692306946e-01,4.594838003269230975e-01,-9.579812386538462121e+00,8.027081300000001030e-02,-2.517051869999999969e-01,3.819991589999999770e-01,2.075700540000000061e+01,2.248000000000000398e+01,-7.099162300000000370e-01,-2.192364800000000044e-02,4.205739000000000005e-02,-7.026873999999999620e-01,9.933320399999999439e-02,5.001979999999999649e+00,-2.478906700000000143e-02,2.127128400000000141e+01,7.418278499999999553e+01,-3.107446099999999944e+01
-8.080509783999997864e-02,-1.707881822273000019e-02,-2.593135534600000004e-03,-1.000225185360000157e+00,5.737392754999999234e-01,-9.712154379999999421e+00,8.112137799999999399e-02,-2.539045422222222514e-01,3.807848533333333396e-01,2.098265938461538838e+01,2.248000000000000043e+01,-7.089166999999999552e-01,-2.241678000000000073e-02,4.094306400000000123e-02,-7.037459600000000037e-01,6.416371499999999617e-02,5.004285300000000269e+00,-2.298618100000000136e-02,2.127809299999999837e+01,7.519387999999999295e+01,-3.109897600000000040e+01
-4.825507777000000165e-02,-4.446066119999999774e-03,-1.113267861800000015e-02,-9.290330136000001238e-01,5.404361743999999135e-01,-9.493269434000000118e+00,8.177566022222221287e-02,-2.581719388888888966e-01,3.783562388888889183e-01,2.100757257142857171e+01,2.248000000000000043e+01,-7.094198499999999630e-01,-1.821266300000000046e-02,4.667330499999999827e-02,-7.030031700000000106e-01,3.263393400000000333e-02,5.014871600000000207e+00,-1.616744499999999904e-02,2.127358800000000016e+01,7.621899399999999503e+01,-3.114221600000000123e+01
-1.853160221153845807e-02,2.665324412307692320e-02,-1.085008171615384556e-02,-8.371289328384616812e-01,5.542526862500000151e-01,-9.501851961538461566e+00,8.144851919999999967e-02,-2.611591210000000496e-01,3.760663980000000239e-01,2.095183246666666221e+01,2.248000000000000398e+01,-7.102547999999999639e-01,-1.622734600000000013e-02,4.982328999999999924e-02,-7.019918600000000231e-01,2.479194300000000031e-02,5.009335000000000093e+00,3.347006400000000076e-02,2.128461000000000070e+01,7.727602000000000260e+01,-3.116867299999999830e+01
-1.805365443673468892e-02,3.130894402040815955e-02,-1.876952552551020351e-02,-8.904627081632653374e-01,4.807985706122449021e-01,-9.653260218367346823e+00,7.981281444444444928e-02,-2.601415055555555411e-01,3.780092944444444769e-01,2.106117428571428718e+01,2.248000000000000043e+01,-7.113690400000000080e-01,-1.407149400000000036e-02,4.752808800000000305e-02,-7.010686400000000207e-01,2.074335999999999888e-02,5.013897400000000282e+00,4.372431000000000234e-02,2.127579700000000074e+01,7.828690000000000282e+01,-3.119494999999999862e+01
-2.509780906000000020e-02,-2.216307937599999722e-02,-1.978510708580000221e-02,-9.316118946000000456e-01,6.165749155999999953e-01,-9.590927427999998756e+00,8.085966600000001059e-02,-2.620454260000000257e-01,3.745051320000000183e-01,2.112081492857142706e+01,2.248428571428571487e+01,-7.128904000000000352e-01,-1.081040299999999968e-02,4.933699600000000102e-02,-6.994542999999999733e-01,3.533942600000000017e-02,5.012652400000000341e+00,7.503089000000000286e-02,2.129362100000000169e+01,7.928624999999999545e+01,-3.122195200000000170e+01
2.501711588076923135e-02,9.708868032692311370e-03,-5.361902894230768414e-03,-9.082420169230768225e-01,5.407279279615384571e-01,-9.557879373076923812e+00,8.177566022222221287e-02,-2.604697688888888973e-01,3.755806677777778213e-01,2.103758199999999690e+01,2.248000000000000043e+01,-7.142676999999999499e-01,-1.083225850000000060e-02,5.003723999999999672e-02,-6.979975699999999561e-01,6.157250699999999854e-02,5.005993000000000137e+00,8.657668500000000045e-02,2.130829400000000007e+01,8.032891999999999655e+01,-3.125264999999999915e+01
6.411172340000000948e-03,-1.789799544000000159e-02,3.919488591999998987e-03,-8.671008023999999814e-01,4.093275010000000935e-01,-9.467468551999999704e+00,8.308422311111110514e-02,-2.598132444444444245e-01,3.755806611111111026e-01,2.097775221428571513e+01,2.248000000000000043e+01,-7.147789599999999632e-01,-1.420152400000000009e-02,4.699753200000000158e-02,-6.976250400000000296e-01,6.808437999999999990e-02,4.997446499999999681e+00,1.155496899999999966e-01,2.130825799999999859e+01,8.132537999999999556e+01,-3.125474000000000174e+01
1.018155937599999998e-02,1.798891793199999811e-02,1.848547878700000299e-02,-8.700121625000001302e-01,4.562246711999999871e-01,-9.537592031999999165e+00,8.210280088888889660e-02,-2.575154166666666633e-01,3.793970666666666713e-01,2.096355323076923227e+01,2.247769230769230475e+01,-7.139165400000000439e-01,-1.685768699999999967e-02,4.680523600000000006e-02,-6.984613499999999808e-01,6.552861999999999576e-02,4.999963799999999736e+00,1.613088500000000036e-01,2.130051200000000122e+01,8.237154999999999916e+01,-3.124297100000000071e+01
7.813854533999999019e-03,2.248528734999999737e-02,9.853596808999999859e-03,-8.543240173999998577e-01,4.516441906600000000e-01,-9.716717171999999181e+00,7.879867899999999648e-02,-2.576138949999999816e-01,3.804379080000000468e-01,2.094055846666666554e+01,2.247200000000000131e+01,-7.132110999999999867e-01,-1.541706500000000063e-02,4.520748000000000127e-02,-6.993200000000000527e-01,7.967780500000000432e-02,5.023116599999999821e+00,1.839281899999999914e-01,2.132328800000000157e+01,8.339440000000000452e+01,-3.121620000000000061e+01
1.077101584800000018e-02,2.945786848000000319e-02,3.020810580480000080e-03,-8.866264734800001213e-01,4.252324046000000579e-01,-9.793896349999998918e+00,7.817711222222221978e-02,-2.552175888888889022e-01,3.797440066666666891e-01,2.096019985714285738e+01,2.247785714285714320e+01,-7.125243500000000285e-01,-1.451774599999999978e-02,4.159619700000000142e-02,-7.002628400000000530e-01,7.602844000000000269e-02,5.018703000000000358e+00,1.675198999999999994e-01,2.131152200000000008e+01,8.440559399999999357e+01,-3.120350600000000085e+01
-1.439872665199999971e-02,-1.172590263599999905e-02,4.976230190000000865e-03,-8.167244890799999490e-01,4.067443647999999246e-01,-9.802685569999999515e+00,7.784997111111111034e-02,-2.558741111111111355e-01,3.814787422222221669e-01,2.083489276923076616e+01,2.247769230769230475e+01,-7.126042999999999683e-01,-1.280635599999999964e-02,3.986394000000000049e-02,-7.003156999999999854e-01,7.304119000000000583e-02,5.017706399999999789e+00,1.582790500000000045e-01,2.130637199999999964e+01,8.541362999999999772e+01,-3.118746000000000151e+01
-3.938595750000000589e-02,1.838269600000023421e-04,8.892116888799999133e-03,-8.341299401999999752e-01,4.253820625999999994e-01,-9.808685899999998625e+00,7.938753099999998342e-02,-2.567275900000000055e-01,3.795011520000000638e-01,2.070169280000000356e+01,2.248000000000000398e+01,-7.120007000000000419e-01,-1.466010300000000072e-02,4.211222399999999672e-02,-7.007615000000000371e-01,6.600553000000000670e-02,5.016458499999999709e+00,1.449745400000000128e-01,2.128306399999999954e+01,8.648071000000000197e+01,-3.116318300000000008e+01
-1.897653616799999457e-02,2.366395948093999446e-02,-6.346687188800000101e-03,-9.154647200799999052e-01,4.228596206040000083e-01,-9.738740099999999345e+00,7.784997111111111034e-02,-2.601415055555555411e-01,3.780092955555555689e-01,2.070732980000000012e+01,2.248000000000000398e+01,-7.117414499999999977e-01,-1.112332100000000025e-02,4.423199600000000259e-02,-7.009592999999999519e-01,7.915740500000000013e-02,4.993504999999999860e+00,1.355399499999999924e-01,2.128676199999999952e+01,8.745212999999999681e+01,-3.112916600000000145e+01
2.175318353269230578e-02,4.626432476923077464e-01,4.884543257692307468e-03,-8.725527055769231044e-01,3.929104948076922454e-01,-9.855168388461539308e+00,6.113308960000000264e-02,-2.579093299999999922e-01,3.829359150000000711e-01,2.069766657142857369e+01,2.248142857142857309e+01,-7.127073999999999909e-01,-4.471819400000000277e-03,3.814486000000000265e-02,-7.004093500000000416e-01,1.203935200000000039e-01,4.977040999999999826e+00,1.397558299999999976e-01,2.132038999999999973e+01,8.850347999999999615e+01,-3.110244799999999898e+01
3.934309952200000515e-02,3.434382839799999809e-01,-1.807309805000000468e-03,-7.325937913999999163e-01,3.435182587999999759e-01,-9.898411899999999264e+00,2.779746966666666805e-02,-2.512784466666666550e-01,3.866829333333333674e-01,2.068011392857142638e+01,2.248071428571428854e+01,-7.134747999999999646e-01,2.656190500000000024e-02,1.415855699999999957e-03,-7.001758999999999622e-01,1.353050000000000086e-01,4.830054999999999765e+00,1.166004540000000061e-01,2.133151399999999853e+01,8.948252999999999702e+01,-3.107251199999999969e+01
-1.975366983673469690e-02,1.642463842938775287e-01,-1.689613747551020270e-02,-6.576658848979591854e-01,4.141997720000000771e-01,-9.929613377551019582e+00,9.902882400000000140e-03,-2.475690849999999943e-01,3.885564360000000605e-01,2.058499014285714424e+01,2.248000000000000043e+01,-7.134459600000000457e-01,4.493244400000000194e-02,-2.446722399999999922e-02,-6.988400000000000167e-01,1.321547899999999942e-01,4.566327000000000247e+00,1.133347199999999999e-01,2.132507100000000122e+01,9.042041999999999291e+01,-3.105309000000000097e+01
3.693399442307701737e-03,9.089525975384615819e-02,-2.458091538249999528e-02,-4.933956389230769735e-01,3.767581325961539274e-01,-9.986617278846154022e+00,3.589069755555555040e-03,-2.489806099999999633e-01,3.887646077777777709e-01,2.056270659999999850e+01,2.248000000000000398e+01,-7.145518699999999779e-01,5.728456800000000099e-02,-3.229636000000000312e-02,-6.964848599999999834e-01,1.437767399999999862e-01,4.215367999999999782e+00,9.577834999999999821e-02,2.138684999999999903e+01,9.134621400000000335e+01,-3.103344999999999843e+01
6.212837131632653609e-02,2.562452958163265529e-02,6.015735339795917451e-03,-4.317336643061224222e-01,3.694719625510204386e-01,-9.946474918367346874e+00,4.812347400000000592e-04,-2.449101590000000161e-01,3.910544510000000251e-01,2.006030085714285960e+01,2.248000000000000043e+01,-7.159927000000000374e-01,6.119290399999999935e-02,-3.964674499999999713e-02,-6.942897000000000096e-01,1.462991800000000009e-01,3.849452499999999944e+00,8.613601999999999370e-02,2.140502199999999888e+01,9.214790000000000703e+01,-3.099533500000000075e+01
-1.355379466000000525e-02,-3.827324398560000285e-02,1.595699610599999804e-02,-3.090970019779999967e-01,3.870496297999999058e-01,-1.000829223000000034e+01,-9.476022222222148711e-06,-2.417588533333333567e-01,3.939688066666666710e-01,1.967979269230769290e+01,2.247769230769231186e+01,-7.156839400000000184e-01,5.777285599999999743e-02,-4.609921000000000157e-02,-6.945025000000000226e-01,1.230061499999999947e-01,3.500409599999999788e+00,1.131267999999999996e-01,2.141084299999999985e+01,9.288303999999999405e+01,-3.089123000000000019e+01
-2.851081737784313397e-01,7.128756859999999529e-01,-4.152345964862745320e-01,-3.650063244117647265e-01,4.668013031568628013e-01,-1.055354226470588230e+01,-1.482894178000000208e-02,-2.525914910000000013e-01,3.882441859999999911e-01,1.955580713333333520e+01,2.248000000000000398e+01,-7.150532000000000554e-01,5.619848000000000204e-02,-4.135222399999999993e-02,-6.955793500000000407e-01,8.838598999999999761e-02,3.133968600000000215e+00,1.148415059999999960e-01,2.143323499999999981e+01,9.357586000000000581e+01,-3.078262000000000143e+01
4.285642271200000575e-02,4.132125017000001094e-02,-6.768524481999999010e-01,-3.731922511999999359e-02,4.462615209400000449e-01,-1.065652364999999868e+01,-2.192789122222222123e-02,-2.660502266666666671e-01,3.752337266666667115e-01,1.958940214285714276e+01,2.248000000000000043e+01,-7.439549600000000540e-01,1.352240000000000109e-01,-7.467972000000000499e-02,-6.501295599999999952e-01,1.103246300000000069e-01,2.604852999999999863e+00,4.807725999999999666e-02,2.144339599999999990e+01,9.414274600000000248e+01,-3.066334700000000169e+01
3.780123593265305622e-03,-2.527366638408162780e-01,-7.417803757142857890e-01,-6.813006540816327061e-02,4.917020254816326097e-01,-1.065286697959183826e+01,2.289036126666666934e-02,-2.670350133333332932e-01,3.793970644444444873e-01,1.964942071428571779e+01,2.247785714285714675e+01,-7.883090999999999848e-01,1.322972199999999932e-01,-6.487913400000000497e-02,-5.973751999999999951e-01,1.617225599999999874e-01,1.948929399999999923e+00,-1.064932700000000010e-02,2.146047799999999839e+01,9.456287399999999366e+01,-3.059899300000000011e+01
9.441489959399999507e-03,-1.754940540080000555e-01,-7.603758148000000494e-01,1.183699402000003287e-02,5.225184753800000692e-01,-1.049318301999999825e+01,7.555998700000000901e-02,-2.630958700000000094e-01,3.787031733333333650e-01,1.975096135714285950e+01,2.247785714285714320e+01,-8.319406999999999774e-01,1.223336700000000055e-01,-3.609842399999999701e-02,-5.400057400000000118e-01,2.282907999999999882e-01,1.406654499999999919e+00,-1.150821749999999949e-01,2.150545299999999926e+01,9.488904999999999745e+01,-3.056182300000000041e+01
5.273346989199999973e-02,-1.000491692319999820e-01,-7.504758346000001135e-01,9.814487380000000427e-02,5.985873137599999616e-01,-1.029534051999999988e+01,1.232570718999999870e-01,-2.475690810000000519e-01,3.779399040000000487e-01,1.980174561538461475e+01,2.247230769230769098e+01,-8.710679000000000061e-01,1.144619699999999962e-01,-1.414337849999999959e-02,-4.774299000000000182e-01,3.547182700000000022e-01,9.904306999999999972e-01,-1.854806400000000022e-01,2.160854300000000094e+01,9.512348000000000070e+01,-3.054791499999999971e+01
8.908387157500000098e-02,-8.242604810249996861e-02,-7.480807392307691206e-01,4.904706019230768710e-02,6.446075641923076915e-01,-1.007079930769230813e+01,1.632336488888889159e-01,-2.227196544444444148e-01,3.780092822222222426e-01,1.981722026666666636e+01,2.247666666666667012e+01,-9.066737000000000268e-01,1.041267740000000053e-01,3.723323800000000118e-04,-4.087788800000000111e-01,4.735897199999999918e-01,6.441769600000000207e-01,-2.329617300000000057e-01,2.169898999999999845e+01,9.529430000000000689e+01,-3.055612400000000051e+01
8.970810900624999473e-02,-3.851902768333333865e-02,-7.550231587499999231e-01,4.078903583333333416e-02,7.181226913020832825e-01,-9.917005447916666938e+00,1.966019855555555806e-01,-1.912065166666666594e-01,3.790501222222222300e-01,2.020642715384615684e+01,2.247615384615384215e+01,-9.354215999999999642e-01,9.195214499999999902e-02,1.183692549999999961e-02,-3.411615800000000198e-01,5.914473000000000091e-01,3.936399999999999899e-01,-2.597284999999999733e-01,2.184386599999999845e+01,9.541138499999999567e+01,-3.057535400000000081e+01
7.124477042392000914e-02,-3.023885400199999643e-02,-7.668839917999999978e-01,-5.276621495000000800e-02,8.104135367999998341e-01,-9.839477520000000865e+00,2.221843740000000178e-01,-1.539159649999999879e-01,3.810623970000000527e-01,2.032283435714285602e+01,2.247071428571428697e+01,-9.592262499999999470e-01,8.102840999999999516e-02,1.854565199999999928e-02,-2.701396999999999826e-01,6.965126000000000372e-01,2.095502999999999949e-01,-2.796204700000000098e-01,2.198805400000000176e+01,9.549254000000000531e+01,-3.065206099999999978e+01
2.714755722115384795e-02,-1.936628525076923568e-02,-7.612222046153847010e-01,-1.701896394615384778e-01,8.342277772884614251e-01,-9.688317961538462697e+00,2.456730599999999709e-01,-1.147214983333333382e-01,3.814787377777777433e-01,2.055479235714286190e+01,2.247571428571428598e+01,-9.782277000000000333e-01,7.115547999999999318e-02,2.556035300000000093e-02,-1.932726700000000075e-01,7.990315599999999741e-01,6.755888000000000171e-02,-2.937127600000000172e-01,2.215342899999999915e+01,9.554937999999999931e+01,-3.073102199999999939e+01
4.806622014599999659e-02,-1.428778362600000018e-01,-6.293248661999999438e-01,-2.003547538199998979e-01,7.677386834599999599e-01,-9.476182800000000128e+00,2.651706400000000130e-01,-7.739812429999999577e-02,3.813746540000000351e-01,2.067368440000000263e+01,2.247800000000000509e+01,-9.901235699999999529e-01,6.644045599999999496e-02,3.267438999999999760e-02,-1.190523099999999945e-01,8.978467999999999449e-01,-3.914065299999999747e-02,-2.879583800000000138e-01,2.234506400000000070e+01,9.557358000000000686e+01,-3.082466099999999898e+01
