timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
307640200,-2.2779033,-0.13991934,0.09026449,3998,0,-5.117127,3.8543906,-15.070197,3998
307644201,-2.3577979,-0.16530746,0.094969615,4001,0,5.572017,-0.73182225,-4.506835,4001
307648202,-2.3179471,-0.3397616,0.114169545,4001,0,-2.3667145,0.7237441,-11.883084,4001
307652201,-1.9174769,-0.20561516,0.09578104,3999,0,-3.1233165,0.7971497,-12.456427,3999
307656201,-2.2625003,-0.23893848,0.08947486,4000,0,5.8986454,-0.5472247,-4.2390246,4000
307660203,-2.1212654,-0.43033037,0.09681516,4002,0,-7.462628,3.61101,-13.387877,4002
307664202,-1.798126,-0.2349562,0.097113326,3999,0,1.3583709,-2.0476356,-8.438593,3999
307668202,-2.087165,-0.21061014,0.09585238,4000,0,4.1034813,2.3064957,-6.8002896,4000
307672201,-1.765355,-0.44561195,0.08869014,3999,0,-5.455585,1.3175788,-12.116503,3999
307676200,-1.8113925,-0.34310317,0.08720618,3999,0,1.7067411,-2.9112053,-6.970551,3999
307680200,-1.786356,-0.26402858,0.077933475,4000,0,-0.38599122,5.0139713,-9.845869,4000
307684202,-1.569968,-0.43202087,0.082522884,4002,0,0.52896714,-0.16736329,-10.022797,4002
307688202,-1.6197548,-0.47395563,0.09168978,4000,0,-2.1342592,-1.0495725,-10.00048,4000
307692201,-1.302738,-0.2937431,0.07201112,3999,0,-0.5177731,3.536884,-9.989146,3999
307696201,-1.4472716,-0.42734155,0.08395475,4000,0,2.806315,-2.1455128,-9.881325,4000
307700200,-1.3660381,-0.525769,0.076896966,3999,0,-6.034422,3.998436,-10.002047,3999
307704201,-1.1115811,-0.3246369,0.06365585,4001,0,2.085769,-1.7774695,-6.4051714,4001
307708201,-1.3367392,-0.35527626,0.084031835,4000,0,0.4630035,3.53548,-10.080608,4000
307712202,-0.8544103,-0.5203266,0.058235977,4001,0,-3.4723625,0.47458592,-11.309558,4001
307716201,-1.1198907,-0.47083595,0.06622478,3999,0,2.3074844,-3.439777,-6.516336,3999
307720201,-1.017883,-0.3318768,0.055738572,4000,0,-2.5015655,7.2248406,-12.779909,4000
307724201,-0.667097,-0.49580643,0.049184106,4000,0,1.515248,-2.089245,-7.971716,4000
307728201,-0.9744503,-0.58599734,0.067534275,4000,0,-1.7144773,-0.6296746,-9.216958,4000
307732201,-0.5238059,-0.2863153,0.04293132,4000,0,-1.5061861,4.0621657,-12.162659,4000
307736201,-0.66104466,-0.5141312,0.05411086,4000,0,2.8221781,-2.0796847,-8.7659,4000
307740201,-0.7814964,-0.6270284,0.031308684,4000,0,-5.0430818,3.1237845,-11.775585,4000
307744202,-0.2909216,-0.31628358,0.041263692,4001,0,1.6736857,-0.26586908,-10.7718935,4001
307748202,-0.59369767,-0.5084285,0.0697032,4000,0,1.4660127,0.52825564,-8.330006,4000
307752201,-0.3929904,-0.63049406,0.01658617,3999,0,-5.837657,1.0183135,-12.318739,3999
307756203,-0.34998965,-0.38791823,0.055684455,4002,0,2.291558,-0.25829634,-8.256174,4002
307760201,-0.5052373,-0.40659434,0.053814523,3998,0,1.6077305,3.5829718,-10.854415,3998
307764202,-0.21629377,-0.5325904,0.02538611,4001,0,-3.622829,-2.0370488,-10.808381,4001
307768201,-0.42615256,-0.4284454,0.066821314,3999,0,1.6448036,0.16254775,-7.834022,3999
307772200,-0.4300767,-0.31545678,0.038151648,3999,0,-0.346075,4.456311,-10.798969,3999
307776200,-0.25077137,-0.44920024,0.041430563,4000,0,-1.461087,-4.0427804,-12.133213,4000
307780201,-0.30424964,-0.46840423,0.078922644,4001,0,-1.4883568,1.5721216,-8.917345,4001
307784202,-0.2955452,-0.2386004,0.026742611,4001,0,0.10815144,2.798377,-10.055873,4001
307788200,-0.387303,-0.43367264,0.03933306,3998,0,-1.4235873,-2.6386206,-12.498669,3998
307792202,-0.27040368,-0.37805253,0.052018873,4002,0,-1.5288565,1.9044917,-9.78607,4002
307796200,-0.19764401,-0.1895503,0.02775386,3998,0,1.3023515,0.022422377,-9.17043,3998
307800203,-0.4467423,-0.44504902,0.030729566,4003,0,-2.2235458,-0.54849064,-10.931581,4003
307804202,-0.31412736,-0.23602712,0.028260894,3999,0,-1.7948675,3.7211916,-11.222301,3999
307808201,-0.21698882,-0.15002196,0.03235038,3999,0,2.7603025,-1.3850815,-7.7023315,3999
307812201,-0.34406465,-0.4866402,0.022714142,4000,0,-3.7845387,-0.7442973,-12.852228,4000
307816201,-0.29546303,-0.13668004,0.010487869,4000,0,-2.1974351,3.770074,-10.227025,4000
307820200,-0.3051824,-0.13772804,0.03981456,3999,0,4.3927126,-0.44081658,-6.3942266,3999
307824201,-0.2585034,-0.44409272,0.01966373,4001,0,-4.2155466,-1.5194312,-13.086463,4001
307828202,-0.14167249,-0.09535772,0.007811177,4001,0,-1.4976878,2.1016345,-10.622362,4001
307832201,-0.3565703,-0.18390213,0.032478627,3999,0,3.6042476,0.7567807,-6.452295,3999
307836200,-0.30781317,-0.34387037,0.0019150049,3999,0,-4.2918673,0.84896994,-13.592404,3999
307840201,-0.022607282,-0.098135486,0.023671987,4001,0,-0.15149865,-0.90272224,-10.771549,4001
307844247,-0.28539914,-0.21975785,0.03095902,4046,0,1.5346941,1.0683526,-7.991889,4046
307848200,-0.32331124,-0.24622938,-0.018253446,3953,0,-3.773352,2.3515668,-11.813581,3953
307852200,-0.05422788,-0.13314293,0.019693669,4000,0,0.45973414,-1.4304086,-10.45832,4000
307856201,-0.14770696,-0.21891654,0.030189304,4001,0,0.91421145,1.0688907,-10.270058,4001
307860201,-0.21741302,-0.17571722,-0.032194175,4000,0,-3.083071,1.7425929,-9.3071995,4000
307864202,-0.15739661,-0.18239436,0.021947594,4001,0,-0.7430009,-0.60320914,-11.606547,4001
307868202,-0.06999075,-0.16689526,0.020647008,4000,0,0.8262647,1.6106821,-11.451238,4000
307872200,-0.08974195,-0.15466455,-0.025656106,3998,0,-1.0472419,0.21579933,-10.99858,3998
307876200,-0.14859837,-0.23059066,0.018853216,4000,0,-2.402317,0.11200602,-10.424112,4000
307880201,-0.05250881,-0.12041216,-0.00022743072,4001,0,-0.104875065,2.515449,-9.730051,4001
307884203,-0.06672054,-0.15227081,-0.017905166,4002,0,0.705693,-0.84053725,-9.646455,4002
307888203,-0.07041551,-0.2248597,0.012482578,4000,0,-3.1488001,0.45552257,-12.860615,4000
307892202,0.0037055097,-0.11150624,-0.012914005,3999,0,-0.72640365,1.9691093,-9.461668,3999
307896201,-0.12647775,-0.19571796,-0.006632252,3999,0,0.8413163,-0.5207119,-8.854098,3999
307900201,-0.031496648,-0.13581526,0.0051103793,4000,0,-1.8501034,1.7676508,-12.8425865,4000
307904201,0.06453625,-0.12733275,-0.010826277,4000,0,-0.7305406,-0.6372153,-10.637763,4000
307908199,-0.17505005,-0.26726544,0.0040566176,3998,0,-0.5098812,0.38336858,-8.580555,3998
307912201,-0.036499836,-0.005531095,-0.007398886,4002,0,-1.0099635,2.6858802,-11.017086,4002
307916202,0.04643176,-0.14875987,-0.0046190443,4001,0,0.37611285,-2.566425,-12.285089,4001
307920200,-0.12430427,-0.31293923,0.010864328,3998,0,-2.7719755,1.1530977,-10.086615,3998
307924202,-0.034442924,0.09479004,-0.020026008,4002,0,0.18817525,2.6277304,-9.009909,4002
307928201,-0.05806259,-0.16809782,-0.0070447065,3999,0,1.3690622,-2.7600353,-12.00335,3999
307932203,-0.07581251,-0.2984758,0.011889727,4002,0,-5.3256907,1.6265754,-11.895095,4002
307936200,0.01097763,0.15641746,-0.01606803,3997,0,1.6414096,1.7418429,-7.3509874,3997
307940220,-0.16568962,-0.19823086,-0.0055374126,4020,0,1.5510341,-1.9342859,-10.54865,4020
307944202,-0.08824831,-0.19175415,0.0077752005,3982,0,-5.607731,3.324889,-14.763428,3982
307948200,0.08486893,0.14577733,-0.009900705,3998,0,3.050212,-0.7751159,-6.8544955,3998
307952201,-0.1847574,-0.2429494,-0.008778239,4001,0,-1.0616897,-0.8369694,-10.252096,4001
307956231,-0.08718468,-0.064099126,-0.011322128,4030,0,-4.0950413,3.3949125,-13.774952,4030
307960200,0.049450163,0.1189941,-0.0067576193,3969,0,4.049383,-1.2591323,-7.340985,3969
307964203,-0.14499949,-0.24897306,-0.0016758406,4003,0,-2.4892986,-0.34105936,-10.858057,4003
307968202,-0.046529066,0.04725964,-0.022109179,3999,0,-3.8278718,2.7554207,-12.107775,3999
307972201,-0.03883289,0.065214105,-0.009173896,3999,0,4.0123825,-0.88058084,-8.25813,3999
307976203,-0.13077424,-0.20032212,-0.004039836,4002,0,-3.5583196,0.7930811,-11.6669655,4002
307980200,0.051212765,0.12780085,-0.025104659,3997,0,-2.214528,0.9114145,-11.231034,3997
307984201,-0.10024867,-0.010730977,-0.006558647,4001,0,3.184698,-0.9332041,-8.846132,4001
307988201,-0.14280115,-0.09955176,-0.017766442,4000,0,-4.2080007,3.0229087,-12.47611,4000
307992200,0.10228445,0.18885599,-0.020557955,3999,0,-0.118331075,-0.58763546,-9.953497,3999
307996200,-0.103178434,-0.0728921,-0.0054261875,4000,0,0.6976594,-1.4401877,-10.089567,4000
308000202,-0.13524437,0.040895265,-0.029022826,4002,0,-3.1280773,5.0957956,-12.189854,4002
308004202,0.04503806,0.21876192,-0.008795248,4000,0,1.1837097,-2.1794446,-7.8671703,4000
308008199,-0.0704915,-0.09255606,-0.0031935126,3997,0,-1.2265553,-1.0744406,-12.343672,3997
308012205,-0.033716757,0.13929935,-0.031124266,4006,0,-2.8115807,4.072385,-10.84681,4006
308016201,-0.082415074,0.22262132,-0.005164644,3996,0,2.8053093,-1.0736406,-5.9123397,3996
308020202,-0.049300324,-0.048393372,-0.009190788,4001,0,-2.9799168,-0.2210741,-14.48895,4001
308024202,0.10842692,0.20061287,-0.025831046,4000,0,-2.020362,1.708589,-11.115294,4000
308028200,-0.16517872,0.1777002,-0.006763784,3998,0,3.2969885,0.10240622,-5.8308673,3998
308032201,-0.09783229,0.053152315,-0.02186901,4001,0,-3.9295342,1.6585716,-13.553861,4001
308037016,0.11039404,0.22918385,-0.01088548,4815,0,-1.6558617,-0.7004654,-10.385866,4815
308041001,0.0074898144,0.054010592,0.0010049992,3985,0,0.92137665,-0.37874407,-9.13913,3985
308045001,-0.10840882,0.20658915,-0.040550407,4000,0,-1.7720323,2.9085112,-9.972964,4000
308049000,-0.0076918956,0.21119937,-0.016472217,3999,0,-0.94378996,-0.4476814,-9.87657,3999
308053002,0.033137176,0.07267222,-0.0024132552,4002,0,-0.31450546,-0.50325173,-11.331804,4002
308057027,0.0069743786,0.22448939,-0.039653607,4025,0,-0.26580617,1.5428921,-10.060825,4025
308061002,-0.057751413,0.1640506,-0.013031022,3975,0,-1.7419974,0.03556275,-11.217843,3975
308065000,-0.01741433,0.1427901,-0.010345216,3998,0,-0.87985724,0.033391643,-10.261349,3998
308069001,0.06770731,0.22452706,-0.027955176,4001,0,0.5841632,1.1467397,-10.618495,4001
308073001,-0.028640725,0.13891317,-0.0105589265,4000,0,-1.1695038,-0.2606317,-11.07111,4000
308077026,-0.027342582,0.17907184,-0.028724337,4025,0,-2.4795275,1.8125277,-10.922738,4025
308081007,0.030055447,0.20538731,-0.02596119,3981,0,0.71367675,-0.4366796,-9.246454,3981
308085001,-0.0040221727,0.15239973,-0.013077617,3994,0,-0.4126618,0.8402849,-11.286575,3994
308089001,0.013307435,0.20038453,-0.03533535,4000,0,-2.1243465,0.46112543,-10.573431,4000
308093000,-0.031805087,0.13218893,-0.01827961,3999,0,-0.47663236,0.8946888,-10.13371,3999
308097017,-0.014296064,0.20852435,-0.014950968,4017,0,-0.14392792,1.3237383,-9.519962,4017
308101000,0.051768962,0.209038,-0.034010414,3983,0,-0.889244,-0.105239116,-10.685514,3983
308105003,-0.032611623,0.055133354,-0.007493888,4003,0,-2.816254,-0.12615101,-11.279083,4003
308109002,-0.02734652,0.28409624,-0.02226699,3999,0,0.41592205,2.7999783,-7.991592,3999
308113000,0.025055654,0.19829857,-0.028849207,3998,0,1.5290885,-1.5974121,-11.357051,3998
308117017,-0.011624172,0.009554179,-0.0021182303,4017,0,-4.7867937,0.26187932,-14.203139,4017
308121000,0.013885107,0.3292038,-0.028996916,3983,0,0.961884,1.9345453,-7.4321127,3983
308125005,-0.08583931,0.15869787,-0.028807571,4005,0,1.8480262,-0.5283527,-9.134639,4005
308128999,-0.03630889,0.039348014,-0.005386191,3994,0,-4.980432,0.581609,-15.311713,3994
308133002,0.10072502,0.32768416,-0.02014811,4003,0,0.6602269,0.9830531,-7.806582,4003
308137016,-0.14621018,0.08057959,-0.01860612,4014,0,0.9024925,-0.61685276,-8.140784,4014
308141000,-0.08155914,0.11951832,-0.013309135,3984,0,-4.35291,2.9083538,-14.071864,3984
308145002,0.1188423,0.29351372,-0.01599409,4002,0,2.6986718,-1.5495181,-9.376003,4002
308149002,-0.11525045,0.000445566,-0.008914695,4000,0,-0.81002086,0.11997783,-8.709549,4000
308153002,-0.07281462,0.1898691,-0.025367638,4000,0,-3.372584,2.342627,-11.871261,4000
308157018,0.030483143,0.22861539,-0.019775068,4016,0,2.3693035,-1.1122532,-10.240441,4016
308161001,-0.085634366,-0.018059265,-0.008236312,3983,0,-1.2316316,0.92960495,-11.432889,3983
308165000,0.029896034,0.23406845,-0.035599064,3999,0,-2.4515557,1.398462,-9.384879,3999
308169001,-0.029838996,0.1218014,-0.022239564,4001,0,1.5966746,-1.72969,-11.878403,4001
308173000,-0.10616491,0.02295151,-0.024995048,3999,0,-3.4701433,3.3280969,-12.218132,3999
308177017,0.11618733,0.26319814,-0.0321473,4017,0,0.61585724,-0.6412642,-9.59475,4017
308181002,-0.06384129,0.03417035,-0.019738067,3985,0,0.5971033,-1.8918725,-11.963787,3985
308185001,-0.007097454,0.08809674,-0.044396073,3999,0,-4.103296,4.736435,-13.603125,3999
308189002,0.059183225,0.25518897,-0.02399658,4001,0,2.4932606,-1.9985633,-7.2929487,4001
308193002,-0.1245176,0.044650685,-0.02923919,4000,0,-0.5882318,0.8219177,-11.761685,4000
308197017,0.18745986,0.118967205,-0.042441264,4015,0,-3.9584663,1.2713357,-15.011661,4015
308201000,-0.01754796,0.15203281,-0.018371524,3983,0,2.1583679,-1.9593984,-8.116036,3983
308205010,-0.12501645,0.11528221,-0.054397646,4010,0,-1.1428014,4.149154,-10.327658,4010
308209000,0.16982213,0.15484615,-0.032557834,3990,0,-1.6829747,-1.4366634,-13.637329,3990
308212999,-0.003770066,0.04702678,-0.021037718,3999,0,-0.0375985,-1.1642636,-11.57464,3999
308217018,0.032175656,0.14807229,-0.0677976,4019,0,-0.6933469,3.56012,-10.779829,4019
308221001,0.0062165414,0.14030083,-0.027077416,3983,0,-0.7151544,-0.82811016,-12.0367985,3983
308225001,-0.058397796,0.039946906,-0.04387905,4000,0,-1.977669,0.98853785,-13.421195,4000
308229001,0.19644783,0.12158012,-0.052757956,4000,0,-0.010869608,0.19318299,-12.433507,4000
308232999,-0.038575806,0.11497241,-0.013165302,3998,0,0.3123469,-0.48665544,-10.146136,3998
308237024,-0.058103304,0.06335372,-0.078619674,4025,0,-2.1615393,2.8921702,-12.360867,4025
308241003,0.10948848,0.053683653,-0.039096586,3979,0,-1.7308884,-1.4926559,-13.35098,3979
308245001,-0.014730164,0.10362608,-0.021048345,3998,0,-0.074920416,1.6562821,-11.140089,3998
308249000,0.058071665,0.07508475,-0.08195943,3999,0,0.4603845,0.51655793,-10.299133,3999
308253002,0.005843729,0.035591256,-0.022800747,4002,0,-1.4773439,-1.2389315,-13.42852,4002
308257016,0.07646722,0.10516454,-0.05861495,4014,0,-1.6648663,2.3653796,-13.071922,4014
308260999,0.06478787,-0.009542465,-0.059426464,3983,0,-0.3355731,-0.804024,-11.544493,3983
308265001,-0.08787863,0.107636295,-0.02566503,4002,0,-0.93310654,3.000054,-10.313182,4002
308269002,0.18980506,0.114325635,-0.07812005,4001,0,0.5294664,-1.072839,-12.267009,4001
308273000,-0.0003040219,-0.10065284,-0.02565059,3998,0,-3.9481025,-0.39299572,-15.537771,3998
308277017,0.062480204,0.15607393,-0.053971753,4017,0,-0.5629402,3.566258,-9.610313,4017
308281001,0.059253767,0.043850977,-0.06468163,3984,0,2.2856681,-2.1130278,-9.579078,3984
308285002,-0.08153089,-0.02566989,-0.023246191,4001,0,-4.2861104,2.633858,-17.16965,4001
308289002,0.26679257,0.15473333,-0.077346295,4000,0,0.026101595,-0.7787854,-11.493818,4000
308293000,-0.07004803,-0.102496736,-0.032668773,3998,0,0.22374612,-1.0454662,-8.893683,3998
308297017,-0.03272595,0.11709965,-0.052203666,4017,0,-3.2986276,5.4557567,-13.797264,4017
308301001,0.15875952,0.14410123,-0.07532781,3984,0,2.463176,-4.417827,-11.289666,3984
308305001,-0.13762861,-0.13350154,-0.018388072,4000,0,-2.4431894,2.5315669,-13.513583,4000
308309001,0.21849686,0.15536524,-0.06648127,4000,0,-1.8513478,1.5966866,-11.548565,4000
308313002,-0.1130885,0.041516386,-0.046010505,4001,0,1.4319224,-3.1224816,-9.757078,4001
308317025,-0.074420705,-0.02430156,-0.045765363,4023,0,-3.3714104,5.2575006,-13.511132,4023
308321001,0.2581688,0.12592164,-0.05881697,3976,0,-0.094296366,-3.08671,-12.991802,3976
308325003,-0.24853535,-0.019106168,-0.02613145,4002,0,0.32899162,1.3998272,-8.424141,4002
308329002,0.09289994,0.09423296,-0.0701626,3999,0,-2.6753085,2.7664213,-11.234425,3999
308333000,0.010667348,0.039662704,-0.05079197,3998,0,0.5476475,-4.640734,-15.199291,3998
308337018,-0.18137966,-0.036411807,-0.034424454,4018,0,-2.4547353,6.3344593,-12.563007,4018
308341000,0.19849735,0.18568225,-0.06370392,3982,0,1.2343824,-1.9498084,-7.6684976,3982
308345001,-0.20477937,-0.031223552,-0.033404317,4001,0,-0.49877143,-2.4976103,-12.836753,4001
308349001,0.046215095,0.01129913,-0.06135961,4000,0,-4.7000628,5.6898746,-16.330505,4000
308353001,0.036134344,0.12924196,-0.048003256,4000,0,2.5659769,-3.7284024,-7.84592,4000
308357019,-0.31184298,0.0045490894,-0.03473279,4018,0,-0.61200815,3.9875357,-9.544456,4018
308361001,0.251492,0.0847896,-0.061721846,3982,0,-2.92258,-0.7053358,-14.979999,3982
308365002,-0.09683956,-0.019717637,-0.03494004,4001,0,0.6863076,-3.782601,-11.563822,4001
308369002,-0.18682219,0.043314077,-0.0629337,4000,0,-1.700053,7.3666325,-10.36584,4000
308373002,0.07750021,0.13436192,-0.050917756,4000,0,0.38468608,-2.5518365,-10.197166,4000
308377017,-0.14912176,-0.08296532,-0.03362875,4015,0,-1.1769099,-1.3793964,-12.827246,4015
308381000,0.123374075,0.06669356,-0.06213843,3983,0,-2.3117788,3.0018308,-13.748473,3983
308385002,-0.1204536,0.07157462,-0.03664033,4002,0,1.248243,-1.0018933,-7.664753,4002
308389000,-0.21903887,-0.046871223,-0.059501216,3998,0,-2.3143141,2.6369224,-11.119926,3998
308393000,0.18743813,0.08580824,-0.04595765,4000,0,-1.5787915,-1.0392979,-15.594465,4000
308397021,-0.092814475,-0.002617606,-0.021766637,4021,0,1.1787069,-0.3617071,-9.131277,4021
308401000,-0.13561986,0.0039822524,-0.07714277,3979,0,-2.143598,2.9851608,-8.142085,3979
308405001,-0.012754662,0.07309318,-0.03259539,4001,0,-1.2609785,-1.0650297,-14.026484,4001
308409000,-0.04260189,-0.023213306,-0.030136246,3999,0,-0.6665714,0.9680672,-12.847474,3999
308413002,0.031847842,0.051717605,-0.060143273,4002,0,0.044920273,0.64501417,-7.7623906,4002
308417020,-0.13396841,0.036670633,-0.01815611,4018,0,-1.9152485,-0.14578235,-10.953909,4018
308421001,0.0034463108,-0.009118673,-0.05791098,3981,0,-2.002335,0.91986513,-13.858118,3981
308425001,0.0007740826,0.05039418,-0.035513513,4000,0,1.3358527,0.6167569,-9.816779,4000
308429000,-0.13594306,0.053040463,-0.019849915,3999,0,-0.9170806,1.2137014,-10.774539,3999
308433008,0.102845535,0.019454217,-0.06829627,4008,0,-2.8091793,-1.4620867,-12.233438,4008
308437016,-0.049157467,-0.026275279,-0.020216497,4008,0,0.13943496,-0.011619667,-11.840349,4008
308441001,-0.13326833,0.09940251,-0.040249713,3985,0,-0.26728952,4.4341307,-10.635615,3985
308445002,0.07541278,0.06821483,-0.05566519,4001,0,-0.7867937,-3.0058355,-9.758798,4001
308449000,-0.016076097,-0.09231843,-0.002895691,3998,0,-2.2237487,-0.040663105,-12.573856,3998
308453000,-0.0035387448,0.11528648,-0.056838755,4000,0,-0.9960816,4.0128117,-11.062829,4000
308457022,-0.09977069,0.0669121,-0.046334658,4022,0,1.0805867,-2.0254385,-6.758214,4022
308461002,-0.037190925,-0.04944073,-0.008762103,3980,0,-3.9500277,1.9332956,-13.251188,3980
308465003,0.17972487,0.087370485,-0.05252297,4001,0,0.030380538,-0.98140675,-11.960827,4001
308469002,-0.15908255,0.0041579064,-0.03851845,3999,0,1.56801,0.016395625,-7.8033104,3999
308473000,-0.08994486,0.045570042,-0.033567175,3998,0,-3.5176203,3.8342502,-12.457301,3998
308477016,0.167014,0.045161393,-0.044054884,4016,0,0.044969846,-3.618571,-11.547116,4016
308480999,-0.080208264,-0.034580715,-0.025186095,3983,0,1.3321303,1.7159511,-9.492218,3983
308485001,-0.017910767,0.1297,-0.05247478,4002,0,-3.5828896,3.0400097,-11.078861,4002
308489000,-0.00015048373,-0.046103194,-0.035441615,3999,0,-0.37931427,-3.7843716,-10.348346,3999
308493000,-0.040694986,-0.00600798,-0.025956009,4000,0,0.4219252,3.3167183,-10.774792,4000
308497017,0.06808345,0.16402276,-0.051217545,4017,0,-0.46598625,0.31262937,-9.804542,4017
308501001,-0.088255115,-0.13647959,-0.025560722,3984,0,-2.3173828,-2.9565766,-10.871504,3984
308505003,-0.0038570564,0.042307936,-0.03838392,4002,0,-2.2397797,4.9604692,-10.23815,4002
308509001,0.013621449,0.18029648,-0.037029196,3998,0,3.1388407,-1.4825591,-8.943019,3998
308513001,-0.10010777,-0.161228,-0.023748545,4000,0,-2.4264152,-1.1243049,-11.809894,4000
308517016,0.0975083,0.063813664,-0.04351207,4015,0,-3.5311396,2.9058974,-12.441813,4015
308521001,-0.071107164,0.13676833,-0.02095286,3985,0,4.1441884,-1.1283599,-6.577638,3985
308525002,-0.16758555,-0.1183285,-0.035068687,4001,0,-2.2600634,1.7777872,-11.489089,4001
308529001,0.15583296,0.06380908,-0.030430282,3999,0,-4.173678,-0.5296511,-14.0159645,3999
308533000,-0.033789326,0.026102042,-0.008727326,3999,0,2.8960161,-1.2299318,-6.8232474,3999
308537018,-0.20318095,-0.032524522,-0.055876486,4018,0,-0.8926856,3.6700208,-9.481294,4018
308541000,0.030651351,0.058331676,-0.02764533,3982,0,-3.4343984,-0.9780626,-14.378193,3982
308545001,0.05128945,-0.046036668,-0.0014535361,4001,0,0.9593747,-1.3567345,-7.3433022,4001
308549002,-0.11096678,0.018419037,-0.05950419,4001,0,0.054484926,2.8282998,-8.903331,4001
308553002,-0.13687614,0.011124764,-0.02735582,4000,0,-3.0195851,-0.57787746,-12.919795,4000
308557019,0.031048514,-0.03265651,-0.007828858,4017,0,0.47547156,0.039891414,-8.943331,4017
308561000,0.019439073,0.029544333,-0.048619337,3981,0,1.0217152,0.9088111,-8.285791,3981
308565002,-0.17396118,-0.0592839,-0.021186532,4002,0,-2.826717,-0.18053529,-12.861888,4002
308569006,-0.014096232,0.010450824,-0.02510919,4004,0,-1.27952,1.478288,-9.651557,4004
308573001,-0.0007629086,0.025418652,-0.031159258,3995,0,2.634291,-0.38401747,-8.42993,3995
308577017,-0.09163059,-0.07425469,-0.011175231,4016,0,-2.5211277,-0.20694348,-12.185008,4016
308581001,0.0151424855,0.046959814,-0.033848017,3984,0,-2.4812925,1.6201086,-10.548615,3984
308585001,-0.098803,-0.01910598,-0.022165539,4000,0,2.11379,-0.41607112,-7.896987,4000
308589001,-0.07918079,-0.027186897,-0.014227591,4000,0,-1.4918256,1.1065173,-10.614491,4000
308593002,0.07609517,0.04590435,-0.036522705,4001,0,-1.8998883,0.046139456,-13.287927,4001
308597018,-0.082789525,-0.09151006,-0.012515147,4016,0,-0.6566233,-0.3778003,-7.530766,4016
308601000,-0.1273017,0.059191205,-0.0260991,3982,0,-0.1993446,3.4060705,-7.954605,3982
308605002,0.09516857,0.014088013,-0.03378866,4002,0,-1.9690624,-2.042002,-14.024952,4002
308609002,-0.0130081605,-0.109800585,-0.008345011,4000,0,-1.1161993,-0.32901114,-9.3203335,4000
308613001,-0.12418284,0.1291113,-0.03235598,3999,0,0.5251222,3.7068655,-7.683177,3999
308617017,-0.009865018,-0.015374344,-0.035056148,4016,0,-0.7233863,-1.8496429,-13.012086,4016
308621001,0.045134928,-0.119527385,-0.0021918195,3984,0,-3.4437342,0.55793667,-10.590284,3984
308625004,0.0086991945,0.18451908,-0.032395434,4003,0,1.3528961,2.008104,-7.0312376,4003
308629000,-0.123401195,-0.068050355,-0.037830226,3996,0,-0.7714082,-1.654431,-11.272788,3996
308633001,0.0022667241,-0.06070606,-0.0099377725,4001,0,-3.058591,2.1658747,-12.592929,4001
308637019,0.12093018,0.17890371,-0.022997197,4018,0,2.1296415,0.0930433,-6.670307,4018
308641000,-0.11970152,-0.12409075,-0.034365874,3981,0,-1.0530466,-1.5190011,-10.136521,3981
308645001,-0.051502474,0.027750382,-0.027424444,4001,0,-4.17055,4.0693707,-13.588434,4001
308649000,0.08396602,0.15674958,-0.015526083,3999,0,3.7055724,-2.0367591,-6.958058,3999
308653001,-0.035050817,-0.14889169,-0.024290262,4001,0,-1.1726348,-1.710343,-10.35774,4001
308657018,-0.015439239,0.09169767,-0.035588954,4017,0,-4.670076,3.8237135,-13.53009,4017
308661001,-0.03086814,0.087445915,-0.0107013825,3983,0,3.40771,-1.6916629,-6.7669544,3983
308665002,-0.028138205,-0.096772365,-0.02305535,4001,0,-1.5204796,-0.05204032,-10.605276,4001
308669002,0.07385887,0.13204819,-0.030109335,4000,0,-3.0309422,1.508246,-15.160281,4000
308673000,-0.06281978,0.0012584361,-0.0044248393,3998,0,1.3396462,-0.85554516,-7.0177755,3998
308677019,-0.10262533,-0.014942301,-0.03414517,4019,0,-0.59701586,2.1262646,-9.01385,4019
308681002,0.07195212,0.13708054,-0.022664825,3983,0,-1.938239,-0.9922781,-14.319412,3983
308685002,0.004567693,-0.060113795,-0.0049759476,4000,0,-0.3339766,-0.7611671,-8.798634,4000
308689000,-0.11598056,0.05821648,-0.045355994,3998,0,-0.398962,2.903711,-7.6222773,3998
308693001,-0.0343322,0.1386944,-0.01981411,4001,0,-1.076762,-0.88811773,-12.320642,4001
308697016,0.05740413,-0.04616244,-0.0048402,4015,0,-0.76557714,-0.27122518,-10.387728,4015
308701007,-0.044028193,0.06450358,-0.037161443,3991,0,-0.5541024,1.223112,-9.094726,3991
308705001,-0.11982621,0.08933785,-0.012184075,3994,0,-1.3525397,-0.20702524,-8.913044,3994
308708999,0.020306261,0.020810504,-0.009633021,3998,0,0.70992243,1.1060891,-11.85818,3998
308713000,-0.009834581,0.053271595,-0.028510893,4001,0,-0.36276153,0.031530097,-7.7240357,4001
308717018,-0.07572437,0.009557882,-0.0033717153,4018,0,-2.3967083,-0.5606781,-9.548181,4018
308721001,-0.039997496,0.081115924,-0.025166597,3983,0,0.20352681,1.6876132,-11.668087,3983
308725003,-0.051988225,0.034171913,-0.023809487,4002,0,0.40678322,0.037850995,-8.279042,4002
