timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],n_states,vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,nan_flags,health_flags,timeout_flags,pre_flt_fail
186932513,-0.7415526,0.22567596,0.20496102,0.59762955,12.821123,-4.9637165,-0.7653208,55.86289,13.268735,-13.21194,7.28736e-08,8.856157e-06,-3.4887003e-06,-0.00034824532,0.00057861384,-0.0002464366,0.24001941,0.035273857,0.38972303,-0.0042072716,0.0030335933,-0.006984113,0.0,0.0,0.0,1.935618e-06,0.0011312903,0.040354405,6.665159e-06,3.6793315e-06,3.6594984e-06,1.034103e-05,0.016298959,0.016339544,0.012051215,0.08398624,0.08458789,0.05613689,1.8621068e-11,1.7989298e-11,1.5425883e-11,5.000007e-08,5.808144e-08,5.000007e-08,2.4414985e-06,3.2833186e-06,0.00014306806,4.612056e-05,2.6567616e-06,9.861836e-05,0.0,0.0,743,0.4105778,0.23693225,0.16270253,0.041138303,0.021919375,0.11621391,0.0,0.0,0.0,-0.004312,0,0,0,831,0,0,0,0
187132528,-0.7387445,0.2217869,0.2066694,0.60195935,12.180981,-5.9166436,-0.9794676,58.364277,12.235542,-13.408494,-1.5777316e-07,9.00134e-06,-3.4758461e-06,-0.00034016804,0.0005600292,-0.00024873423,0.24002518,0.035215635,0.38969317,-0.004199822,0.0030320077,-0.0070769903,0.0,0.0,0.0,1.3450621e-06,0.0011924604,0.0432294,6.8231366e-06,3.659709e-06,3.6034733e-06,1.0315174e-05,0.014708208,0.01463275,0.011854054,0.07419112,0.074595645,0.055535182,1.8641238e-11,1.8025898e-11,1.5471431e-11,5e-08,5.6979086e-08,5e-08,2.427604e-06,3.2715127e-06,0.00014301507,4.610381e-05,2.6444234e-06,9.856304e-05,0.0,0.0,743,0.38572887,0.23565903,0.09676025,0.11454171,0.0197381,0.11772665,0.0,0.0,0.0,-0.004296,0,0,0,831,0,0,0,0
187340550,-0.7427887,0.21956123,0.20465356,0.5984772,11.5471325,-6.8523,-1.1150719,60.840908,10.919205,-13.672482,-2.9598797e-07,9.1603615e-06,-3.5345902e-06,-0.00033223882,0.0005563083,-0.0002367565,0.2400282,0.035173196,0.38965878,-0.0041914103,0.0030402893,-0.0071825804,0.0,0.0,0.0,1.0182731e-06,0.0011481077,0.04245639,6.831293e-06,3.7167567e-06,3.6293636e-06,1.047083e-05,0.014825006,0.014725052,0.011965949,0.07467259,0.07498036,0.055924095,1.8696013e-11,1.8086069e-11,1.5522092e-11,5.0000036e-08,5.6474892e-08,5.0000036e-08,2.4146916e-06,3.2597195e-06,0.00014298027,4.6088713e-05,2.631302e-06,9.85224e-05,0.0,0.0,743,0.38685006,0.23648275,0.11884265,0.054581363,0.019497026,0.05739164,0.0,0.0,0.0,-0.004275,0,0,0,831,0,0,0,0
187541344,-0.74919903,0.22225581,0.20025714,0.5909317,10.963025,-7.6245923,-1.1961155,63.104134,9.459136,-13.886801,-3.5198087e-07,9.307982e-06,-3.612966e-06,-0.0003379709,0.0005583362,-0.0002397392,0.24002613,0.035161342,0.3896019,-0.004171664,0.0030570924,-0.0072206594,0.0,0.0,0.0,1.0923142e-06,0.001134453,0.038474742,6.7538917e-06,3.764691e-06,3.674092e-06,1.0718417e-05,0.014859997,0.014822488,0.012095422,0.07486502,0.07506338,0.056727316,1.8747798e-11,1.8141053e-11,1.5573076e-11,5.0000036e-08,5.5994345e-08,5.0000036e-08,2.404979e-06,3.2493526e-06,0.00014293146,4.606622e-05,2.621822e-06,9.847943e-05,0.0,0.0,743,0.38720587,0.23817497,0.1267813,0.06314527,0.012792085,0.0108205415,0.0,0.0,0.0,-0.00428,0,0,0,831,0,0,0,0
187741347,-0.7292479,0.23580475,0.18148018,0.61616445,10.292373,-8.297811,-1.1563104,65.24398,7.863285,-14.143867,-4.5305964e-07,9.417779e-06,-3.637615e-06,-0.00033200643,0.0005582416,-0.00023218297,0.24002798,0.03512948,0.38950744,-0.0041322163,0.0030661854,-0.007243083,0.0,0.0,0.0,1.6786937e-06,0.0010212907,0.03337531,7.325349e-06,3.7531495e-06,3.7913137e-06,1.0286691e-05,0.014821901,0.014919257,0.012108444,0.07510864,0.07520092,0.05670476,1.8797405e-11,1.8193084e-11,1.5617549e-11,5.0000036e-08,5.5527163e-08,5.0000036e-08,2.394961e-06,3.2369915e-06,0.0001427512,4.5999026e-05,2.6130888e-06,9.834727e-05,0.0,0.0,743,0.3876978,0.23812762,0.07579155,0.027465254,0.011094073,0.024006616,0.0,0.0,0.0,-0.004276,0,0,0,831,0,0,0,0
187949329,-0.67241085,0.25131416,0.15774445,0.6781015,9.496373,-8.862615,-1.0005801,67.33629,6.076541,-14.371686,-5.9323924e-07,9.615275e-06,-3.6519632e-06,-0.00033381899,0.00055249006,-0.0002256352,0.23999931,0.03512303,0.38944587,-0.0041325553,0.0030640238,-0.0072900495,0.0,0.0,0.0,2.4652247e-06,0.0010356498,0.033792272,8.775479e-06,3.7206546e-06,3.9542147e-06,8.93938e-06,0.0147473235,0.015073199,0.012156385,0.07567668,0.07566669,0.056960043,1.8846393e-11,1.8244618e-11,1.5655756e-11,5e-08,5.5071727e-08,5e-08,2.3840896e-06,3.2222613e-06,0.0001423985,4.5874363e-05,2.6043585e-06,9.809751e-05,0.0,0.0,743,0.38902876,0.23866303,0.10361006,0.12568916,0.003291196,0.045447312,0.0,0.0,0.0,-0.004296,0,0,0,831,0,0,0,0
188149379,-0.60484385,0.2667916,0.14168516,0.73682535,8.645832,-9.27568,-0.8360937,69.20103,4.297786,-14.599115,-8.411363e-07,9.790487e-06,-3.5469732e-06,-0.00032363058,0.00053389726,-0.00021412877,0.23995432,0.03507486,0.38944775,-0.0041398425,0.0030442842,-0.007372532,0.0,0.0,0.0,2.9512462e-06,0.0012137198,0.043253683,1.0327626e-05,3.6896422e-06,4.1143676e-06,7.453887e-06,0.014579608,0.015193573,0.012145826,0.07588199,0.07579413,0.056828063,1.8894863e-11,1.8293008e-11,1.568883e-11,5e-08,5.463145e-08,5e-08,2.3736468e-06,3.2070072e-06,0.00014212956,4.5781704e-05,2.5954764e-06,9.790158e-05,0.0,0.0,743,0.38945618,0.23838638,0.10514473,0.18795538,0.007863824,0.013348674,0.0,0.0,0.0,-0.004245,0,0,0,831,0,0,0,0
188349321,-0.5545383,0.2733477,0.1337663,0.7745159,7.7722006,-9.604775,-0.56594086,70.86921,2.425644,-14.826307,-1.0016344e-06,9.88517e-06,-3.4877517e-06,-0.00030747056,0.00052649266,-0.00018858413,0.23990746,0.035040066,0.38948733,-0.004157839,0.003024983,-0.007486675,0.0,0.0,0.0,3.3567542e-06,0.0012793922,0.044380065,1.1450811e-05,3.6801187e-06,4.202076e-06,6.4145893e-06,0.014358737,0.015274398,0.012135332,0.07609112,0.0759493,0.05671465,1.8945229e-11,1.8340574e-11,1.5716687e-11,5e-08,5.4207657e-08,5e-08,2.3625291e-06,3.1902196e-06,0.00014196803,4.572814e-05,2.58498e-06,9.7774544e-05,0.0,0.0,743,0.3899236,0.23814838,0.07331265,0.08724229,0.011438124,0.12525906,0.0,0.0,0.0,-0.004302,0,0,0,831,0,0,0,0
188558955,-0.4885787,0.2828041,0.10732322,0.8184097,6.90824,-9.678971,-0.036146615,72.42089,0.43222818,-15.039201,-1.1891616e-06,9.993399e-06,-3.3960946e-06,-0.000281705,0.00052075286,-0.00014234627,0.23985705,0.03500835,0.38951898,-0.00417371,0.0030008876,-0.0075898315,0.0,0.0,0.0,4.5270185e-06,0.0015239726,0.050081864,1.2755433e-05,3.6609044e-06,4.338252e-06,5.160044e-06,0.014066663,0.015297048,0.012135431,0.07671003,0.07653967,0.056928746,1.9002588e-11,1.8393136e-11,1.5745263e-11,5e-08,5.379352e-08,5e-08,2.3508805e-06,3.1722727e-06,0.00014183701,4.5682227e-05,2.5736647e-06,9.7670956e-05,0.0,0.0,743,0.3914712,0.23859745,0.06836791,0.09849111,0.015122724,0.11233589,0.0,0.0,0.0,-0.004267,0,0,0,831,0,0,0,0
188758955,-0.4014592,0.29453343,0.08048736,0.8634828,6.0796885,-9.610292,0.6590209,73.734566,-1.5134917,-15.056841,-1.2628503e-06,1.0020029e-05,-3.3995243e-06,-0.00026820536,0.0005234325,-0.00011507997,0.23982587,0.034997936,0.3895069,-0.004165237,0.0030014643,-0.0076499158,0.0,0.0,0.0,6.9024604e-06,0.0020289223,0.055554144,1.4192001e-05,3.6421472e-06,4.4989715e-06,3.7246145e-06,0.013708265,0.01519612,0.012262457,0.07707525,0.076918624,0.058444135,1.9065955e-11,1.8448184e-11,1.5774694e-11,5.000007e-08,5.338994e-08,5.000007e-08,2.3399252e-06,3.1542957e-06,0.00014167644,4.5630506e-05,2.5633146e-06,9.754564e-05,0.0,0.0,743,0.39242053,0.24175222,0.049534295,0.014937016,0.007201152,0.07588997,0.0,0.0,0.0,-0.004269,0,0,0,831,0,0,0,0
188958943,-0.29654807,0.30674016,0.044142958,0.9033389,5.2291303,-9.525909,1.245105,74.889496,-3.4228153,-15.0182295,-1.4344006e-06,1.0102963e-05,-3.3375527e-06,-0.00024076679,0.0005202998,-6.338944e-05,0.23972912,0.03498328,0.38960424,-0.004182766,0.002985387,-0.007846142,0.0,0.0,0.0,8.2132165e-06,0.0023051032,0.061097775,1.5504731e-05,3.6406313e-06,4.667583e-06,2.3292332e-06,0.013428779,0.015134358,0.012188103,0.07738426,0.07727395,0.058154806,1.9127193e-11,1.8499932e-11,1.579201e-11,5.0000036e-08,5.2995244e-08,5.0000036e-08,2.3264995e-06,3.1335096e-06,0.00014146765,4.5568922e-05,2.5507554e-06,9.737961e-05,0.0,0.0,743,0.39326608,0.24115308,0.1251882,0.07673971,0.0074380804,0.16403404,0.0,0.0,0.0,-0.00428,0,0,0,831,0,0,0,0
189163735,-0.18909495,0.29888213,-0.00041253597,0.9353675,4.145376,-9.285758,1.6015846,75.88042,-5.3886867,-14.928168,-1.5925782e-06,1.0174354e-05,-3.2644316e-06,-0.0002072344,0.00052388734,7.4262953e-06,0.23967727,0.034986842,0.38966244,-0.0042095906,0.002968741,-0.007973934,0.0,0.0,0.0,7.425038e-06,0.0021375967,0.05619577,1.6532913e-05,3.7389932e-06,4.685941e-06,1.2374129e-06,0.013356262,0.015379234,0.012201536,0.078104265,0.07807912,0.058162108,1.9195673e-11,1.8555815e-11,1.5808415e-11,5e-08,5.26235e-08,5e-08,2.311584e-06,3.110821e-06,0.0001411712,4.5477103e-05,2.5379452e-06,9.715604e-05,0.0,0.0,743,0.39520043,0.24116822,0.031451244,0.046174105,0.015898578,0.19101384,0.0,0.0,0.0,-0.004305,0,0,0,831,0,0,0,0
189363754,-0.106381744,0.29497463,-0.03993223,0.9487246,3.0155342,-8.893194,1.7639043,76.61787,-7.1940556,-14.7669735,-1.740502e-06,1.0342061e-05,-3.1755005e-06,-0.00018080609,0.0005210714,6.2786195e-05,0.23968406,0.035025205,0.3898998,-0.004372973,0.0029245897,-0.008181041,0.0,0.0,0.0,5.39957e-06,0.00202404,0.051050827,1.6968968e-05,3.8370067e-06,4.663502e-06,6.9713906e-07,0.013375018,0.015703447,0.012390506,0.07834571,0.07843057,0.05939526,1.9261055e-11,1.860293e-11,1.5814185e-11,5.000007e-08,5.227592e-08,5.000007e-08,2.2964105e-06,3.0866763e-06,0.0001406133,4.5290093e-05,2.5281981e-06,9.676982e-05,0.0,0.0,743,0.39594984,0.24371143,0.062006604,0.106420465,0.0103188725,0.17212367,0.0,0.0,0.0,-0.004269,0,0,0,831,0,0,0,0
189563727,-0.08780991,0.30289018,-0.033668324,0.94837415,1.6983792,-8.447638,1.6224241,77.134544,-8.969137,-14.588924,-1.9039076e-06,1.0552783e-05,-3.193123e-06,-0.0001563134,0.0005172515,0.00011995324,0.23970972,0.03511458,0.3900969,-0.004525062,0.0028777667,-0.008338187,0.0,0.0,0.0,3.536406e-06,0.001770679,0.05045122,1.7108663e-05,3.7052769e-06,4.6429404e-06,6.181009e-07,0.013668814,0.01637894,0.012429554,0.078748405,0.07897439,0.058964513,1.9328303e-11,1.8651941e-11,1.5812655e-11,5.0000036e-08,5.1947016e-08,5.0000036e-08,2.2792965e-06,3.0585925e-06,0.00014010102,4.5126144e-05,2.5165848e-06,9.640453e-05,0.0,0.0,743,0.3971433,0.24282609,0.044250816,0.16949232,0.0166804,0.2237465,0.0,0.0,0.0,-0.004296,0,0,0,831,0,0,0,0
189771745,-0.082641736,0.29769793,-0.037743628,0.95032716,-0.10267322,-7.8447967,0.6564542,77.307655,-10.710883,-14.491936,-2.0113791e-06,1.06620455e-05,-3.3280464e-06,-0.00014351761,0.00051758974,0.00016422772,0.23975047,0.03523642,0.3902411,-0.0046476917,0.0028456894,-0.008463056,0.0,0.0,0.0,2.4127344e-06,0.0015671982,0.05078519,1.7211953e-05,3.6374613e-06,4.5042566e-06,5.692855e-07,0.014623392,0.017982207,0.0126653,0.0795478,0.07996863,0.058892038,1.9395622e-11,1.870131e-11,1.580335e-11,5.000007e-08,5.1639983e-08,5.000007e-08,2.2621573e-06,3.0261585e-06,0.00013961055,4.4967957e-05,2.5056142e-06,9.605702e-05,0.0,0.0,743,0.39939508,0.24267682,0.04306773,0.1929461,0.02309253,0.15368944,0.0,0.0,0.0,-0.004278,0,0,0,831,0,0,0,0
189971734,-0.07558267,0.30205482,-0.02487159,0.94996405,-1.5700365,-7.3083887,-0.0029547906,77.1809,-12.256602,-14.496045,-2.1339256e-06,1.0880829e-05,-3.2821163e-06,-0.00014122158,0.0005168851,0.00016627363,0.23975027,0.0353104,0.39043,-0.0047783176,0.0027940648,-0.008621976,0.0,0.0,0.0,1.7046846e-06,0.0013630826,0.044694394,1.7257848e-05,3.481175e-06,4.41945e-06,5.330187e-07,0.01510103,0.018984394,0.012183458,0.08006835,0.08070352,0.058497217,1.9453892e-11,1.8743477e-11,1.5780294e-11,5.0000178e-08,5.1634714e-08,5.0000178e-08,2.24525e-06,2.9898126e-06,0.00013933217,4.4874334e-05,2.493567e-06,9.58585e-05,0.0,0.0,743,0.4009637,0.24186198,0.021347338,0.14511022,0.024871252,0.018452965,0.0,0.0,0.0,-0.004289,0,0,0,831,0,0,0,0
190172552,-0.06471043,0.30512312,-0.017670767,0.94994754,-2.9049408,-6.8013515,-0.42017213,76.71411,-13.721595,-14.423449,-2.084618e-06,1.0876899e-05,-3.5891967e-06,-0.00014406738,0.00051436655,0.00016487403,0.23981711,0.035497375,0.3904557,-0.00485487,0.0027653244,-0.008682433,0.0,0.0,0.0,1.4564656e-06,0.0012455257,0.04265407,1.7256376e-05,3.3597307e-06,4.3168043e-06,4.843186e-07,0.015495782,0.019693596,0.011693896,0.08064481,0.08151982,0.05799216,1.9506567e-11,1.8783796e-11,1.5751447e-11,5.000017e-08,5.1619384e-08,5.000015e-08,2.22889e-06,2.9504752e-06,0.00013921772,4.4838238e-05,2.4799945e-06,9.576779e-05,0.0,0.0,743,0.4026967,0.24081561,0.042728007,0.16294344,0.031158242,0.049070835,0.0,0.0,0.0,-0.004275,0,0,0,831,0,0,0,0
190380529,-0.09871948,0.31806964,0.03271222,0.94234604,-3.9226346,-6.3918586,-0.19677506,75.96057,-15.153146,-14.330552,-2.0037312e-06,1.085599e-05,-3.9455076e-06,-0.00014876622,0.000510159,0.00016313994,0.23987597,0.03571613,0.39039317,-0.0048724115,0.0027265314,-0.008682017,0.0,0.0,0.0,2.6790556e-06,0.0015750541,0.045573477,1.713886e-05,3.1771347e-06,4.25905e-06,6.0381376e-07,0.015580652,0.01976592,0.01123575,0.08167143,0.08284133,0.05775387,1.9561118e-11,1.8830546e-11,1.57304e-11,5.0000157e-08,5.1582195e-08,5.0000054e-08,2.2137326e-06,2.910459e-06,0.00013911256,4.4820375e-05,2.463654e-06,9.5670635e-05,0.0,0.0,743,0.4056017,0.24032034,0.04976048,0.1598699,0.03192472,0.17035903,0.0,0.0,0.0,-0.004295,0,0,0,831,0,0,0,0
190580566,-0.15412436,0.2868014,0.104739055,0.9396916,-4.2468357,-6.231854,0.8295196,75.10674,-16.472486,-13.996825,-1.9212116e-06,1.0817772e-05,-4.3354644e-06,-0.00015508148,0.0005049203,0.00016103298,0.23988712,0.03592871,0.3899609,-0.0046935235,0.0026841948,-0.008477246,0.0,0.0,0.0,3.7388047e-06,0.0017866862,0.050353676,1.7024435e-05,3.2717785e-06,3.9492206e-06,7.735527e-07,0.015079073,0.018718153,0.01064723,0.082296215,0.0837178,0.057123758,1.9612015e-11,1.8874102e-11,1.571545e-11,5.0000047e-08,5.15165e-08,5.0000036e-08,2.1989363e-06,2.8738752e-06,0.000138228,4.454054e-05,2.4370356e-06,9.506797e-05,0.0,0.0,743,0.40744817,0.23900577,0.15959173,0.15775415,0.0359004,0.17973323,0.0,0.0,0.0,-0.004289,0,0,0,831,0,0,0,0
190780541,-0.22380623,0.28755847,0.11909192,0.92360055,-4.48109,-6.133632,2.0054088,74.20181,-17.75775,-13.512065,-1.8900557e-06,1.0798747e-05,-4.627028e-06,-0.0001614525,0.0005006613,0.00015846913,0.23987883,0.03606493,0.389532,-0.0044962647,0.002651859,-0.008260198,0.0,0.0,0.0,4.204701e-06,0.002037612,0.056313835,1.6515662e-05,3.352698e-06,3.8791186e-06,1.2059716e-06,0.014537522,0.017679632,0.010156644,0.08290256,0.08454645,0.05645184,1.9662275e-11,1.8920717e-11,1.5715297e-11,5.0000036e-08,5.1417636e-08,5.0000036e-08,2.1840754e-06,2.8409986e-06,0.00013658492,4.401155e-05,2.4068315e-06,9.396407e-05,0.0,0.0,743,0.40920532,0.23759596,0.06490731,0.11255279,0.03584012,0.081158586,0.0,0.0,0.0,-0.004283,0,0,0,831,0,0,0,0
190990148,-0.26714796,0.29211494,0.09480285,0.9134075,-4.7400827,-6.0243144,3.0830383,73.24444,-19.07494,-12.889941,-1.9718354e-06,1.0919368e-05,-4.7827875e-06,-0.00016299718,0.00049245503,0.00015584224,0.23983018,0.0361695,0.3893682,-0.004412667,0.0026187485,-0.0082355505,0.0,0.0,0.0,3.1943873e-06,0.0019803436,0.055262197,1.618918e-05,3.3413987e-06,3.896284e-06,1.5531419e-06,0.014179044,0.016920727,0.009823003,0.08385275,0.08571957,0.056054015,1.9708075e-11,1.8972247e-11,1.5732185e-11,5.000005e-08,5.1281624e-08,5.0000068e-08,2.1695655e-06,2.8100078e-06,0.00013577858,4.376138e-05,2.38242e-06,9.341188e-05,0.0,0.0,743,0.4117916,0.2367573,0.12181235,0.13798079,0.040337127,0.02748144,0.0,0.0,0.0,-0.004291,0,0,0,831,0,0,0,0
191190161,-0.28172192,0.28449276,0.07899772,0.9129382,-5.1028037,-5.9962144,3.8145137,72.23325,-20.34279,-12.189982,-2.0541395e-06,1.097014e-05,-4.916893e-06,-0.00016789041,0.0004864917,0.0001582118,0.23980376,0.03626872,0.38918784,-0.004342018,0.002588817,-0.008191563,0.0,0.0,0.0,2.364734e-06,0.0022382857,0.060932297,1.6158248e-05,3.3731221e-06,3.8774037e-06,1.651448e-06,0.013989146,0.016491976,0.009590095,0.08455736,0.08660056,0.05539665,1.9754878e-11,1.9026475e-11,1.5762665e-11,5.0000036e-08,5.111022e-08,5.0000036e-08,2.1582653e-06,2.7829894e-06,0.00013569047,4.372298e-05,2.3693513e-06,9.3360184e-05,0.0,0.0,743,0.41371238,0.23536493,0.099283695,0.109440364,0.058890525,0.008346805,0.0,0.0,0.0,-0.004265,0,0,0,831,0,0,0,0
191390144,-0.28678423,0.28565618,0.08016012,0.9108951,-5.61042,-6.077713,4.3155828,71.15514,-21.582232,-11.438639,-2.170663e-06,1.1029011e-05,-4.9213686e-06,-0.00016822247,0.00048369227,0.00016363707,0.23974039,0.036304146,0.3890186,-0.0042507076,0.0025608353,-0.008167327,0.0,0.0,0.0,1.6149548e-06,0.0019566002,0.058783308,1.6162112e-05,3.432344e-06,3.89623e-06,1.6797122e-06,0.0138800815,0.016320715,0.009465482,0.08514581,0.087329924,0.054710586,1.979309e-11,1.9077523e-11,1.579594e-11,5.0000036e-08,5.0893536e-08,5.0000036e-08,2.1472174e-06,2.7571373e-06,0.00013562026,4.3687043e-05,2.357011e-06,9.3323775e-05,0.0,0.0,743,0.41530198,0.23390295,0.1143282,0.044411335,0.04762666,0.06670632,0.0,0.0,0.0,-0.004279,0,0,0,831,0,0,0,0
191598163,-0.2822332,0.28129384,0.07782975,0.91387135,-6.2471013,-6.2393155,4.3056893,69.92958,-22.892597,-10.621356,-2.3018194e-06,1.1113182e-05,-4.87951e-06,-0.00016613322,0.00047897518,0.0001680145,0.23967312,0.036333878,0.38887703,-0.0041698576,0.0025275531,-0.008151696,0.0,0.0,0.0,1.1706749e-06,0.0016603924,0.04795584,1.6319591e-05,3.4945333e-06,3.903267e-06,1.6105132e-06,0.014094518,0.016559768,0.009467619,0.08613646,0.088483855,0.054340348,1.9824174e-11,1.9131481e-11,1.5839455e-11,5.000007e-08,5.063449e-08,5.000007e-08,2.1353007e-06,2.7314484e-06,0.00013555675,4.3651078e-05,2.3438993e-06,9.3293005e-05,0.0,0.0,743,0.41787595,0.23311016,0.11826708,0.065095164,0.04793351,0.08244865,0.0,0.0,0.0,-0.004262,0,0,0,831,0,0,0,0
191798941,-0.27712923,0.2736694,0.073573835,0.9180911,-7.042744,-6.48248,3.7687488,68.59445,-24.189114,-9.915638,-2.4447063e-06,1.1177801e-05,-4.850532e-06,-0.00016642651,0.0004757313,0.00017556034,0.23961428,0.036364608,0.3886892,-0.004072721,0.002499096,-0.008106226,0.0,0.0,0.0,8.916151e-07,0.0014795109,0.042893663,1.6498741e-05,3.5487315e-06,3.8907715e-06,1.5332266e-06,0.014506196,0.01707848,0.009535289,0.08676829,0.089232825,0.053770654,1.9840981e-11,1.917988e-11,1.5884027e-11,5.000007e-08,5.0333266e-08,5.000007e-08,2.1231006e-06,2.7060335e-06,0.00013544808,4.3589076e-05,2.331019e-06,9.324314e-05,0.0,0.0,743,0.41952488,0.231885,0.104671724,0.110378854,0.03526106,0.09953899,0.0,0.0,0.0,-0.004283,0,0,0,831,0,0,0,0
191998920,-0.27190387,0.27502456,0.074395925,0.9191818,-7.765065,-6.7083883,3.1410599,67.09043,-25.572489,-9.304549,-2.643408e-06,1.1309873e-05,-4.8939664e-06,-0.00017150269,0.0004647591,0.00018313008,0.23957041,0.036460225,0.38845503,-0.0039664344,0.0024574269,-0.0080248015,0.0,0.0,0.0,7.847144e-07,0.0014489418,0.042797845,1.6660833e-05,3.6031265e-06,3.9090933e-06,1.4733124e-06,0.015025428,0.017585956,0.009702844,0.087568514,0.090157874,0.0539978,1.985511e-11,1.9229607e-11,1.593706e-11,5.000007e-08,5.000164e-08,5.000008e-08,2.1121407e-06,2.6823066e-06,0.00013532031,4.35191e-05,2.3195514e-06,9.318274e-05,0.0,0.0,743,0.42157608,0.23237427,0.14751238,0.14494097,0.045326583,0.058301173,0.0,0.0,0.0,-0.004304,0,0,0,831,0,0,0,0
192207031,-0.26214015,0.2759566,0.07735732,0.9214914,-8.375593,-6.87347,2.747831,65.415474,-27.022945,-8.739483,-2.8063168e-06,1.1383454e-05,-4.8613592e-06,-0.00017200211,0.00045611113,0.00017952398,0.23951428,0.036501855,0.38824198,-0.0038550165,0.0024236583,-0.007957882,0.0,0.0,0.0,7.362982e-07,0.001393907,0.042734522,1.6896936e-05,3.6694114e-06,3.93553e-06,1.379906e-06,0.015582406,0.018054094,0.0098572,0.08907765,0.09186455,0.053772263,1.9860296e-11,1.9278315e-11,1.5998716e-11,5.000007e-08,5.000007e-08,5.000007e-08,2.1003696e-06,2.6597488e-06,0.00013518438,4.3447864e-05,2.3066113e-06,9.311518e-05,0.0,0.0,743,0.42537302,0.23188847,0.14670596,0.15715702,0.052742086,0.017173504,0.0,0.0,0.0,-0.004192,0,0,0,831,0,0,0,0
192406983,-0.25251806,0.27750978,0.08189286,0.9233182,-8.886416,-6.982386,2.4680042,63.652485,-28.452776,-8.192862,-2.8335182e-06,1.14462255e-05,-4.973028e-06,-0.00018689818,0.00045197993,0.00017471364,0.23950867,0.036572844,0.3880231,-0.0037743803,0.0023982986,-0.0078765275,0.0,0.0,0.0,6.426899e-07,0.0012767907,0.040008012,1.7131664e-05,3.73375e-06,3.9499196e-06,1.2906833e-06,0.015969642,0.01823461,0.01003813,0.09023904,0.09312746,0.054027118,1.9858034e-11,1.93188e-11,1.6059189e-11,5.0000036e-08,5.0000036e-08,5.0000054e-08,2.0898306e-06,2.6384016e-06,0.00013503755,4.338026e-05,2.2943566e-06,9.3034454e-05,0.0,0.0,743,0.42821315,0.23243734,0.122057654,0.1360223,0.050576,0.021927113,0.0,0.0,0.0,-0.004241,0,0,0,831,0,0,0,0
192611808,-0.24357057,0.2786387,0.08529174,0.92507255,-9.375684,-7.0994973,2.2906363,61.728996,-29.97529,-7.673271,-2.9630512e-06,1.1553298e-05,-5.033036e-06,-0.00019651369,0.0004412941,0.0001777959,0.23948227,0.036666464,0.38774845,-0.0036598996,0.0023528293,-0.0077699265,0.0,0.0,0.0,5.3078077e-07,0.0011821085,0.03654971,1.7392103e-05,3.7990678e-06,3.9707425e-06,1.2143203e-06,0.016355261,0.018414555,0.010257769,0.091931045,0.094936445,0.054505996,1.9848111e-11,1.935652e-11,1.6127119e-11,5.0000036e-08,5.0000036e-08,5.0000036e-08,2.0784244e-06,2.6176199e-06,0.0001348166,4.329078e-05,2.280053e-06,9.2902344e-05,0.0,0.0,743,0.43228173,0.2334652,0.12026419,0.13592786,0.048800416,0.04128711,0.0,0.0,0.0,-0.004216,0,0,0,831,0,0,0,0
192811745,-0.23679282,0.280867,0.087710455,0.9259319,-9.80969,-7.1976895,2.2431948,59.822166,-31.421421,-7.160886,-3.0142457e-06,1.16075635e-05,-5.098833e-06,-0.00021157588,0.0004337925,0.0001631461,0.23947936,0.036726125,0.38754955,-0.003590808,0.0023259057,-0.0076994123,0.0,0.0,0.0,5.033516e-07,0.0011939196,0.03555839,1.7648641e-05,3.8669027e-06,4.0108553e-06,1.1654037e-06,0.016747488,0.018634722,0.01047849,0.09363618,0.09676519,0.054745268,1.9840787e-11,1.939061e-11,1.6194508e-11,5.0000036e-08,5.0000036e-08,5.0000036e-08,2.068588e-06,2.6005848e-06,0.00013457317,4.3199634e-05,2.267e-06,9.275034e-05,0.0,0.0,743,0.43635005,0.23397706,0.07757505,0.09699671,0.035693828,0.07293975,0.0,0.0,0.0,-0.004278,0,0,0,831,0,0,0,0
