timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,fix_type,vel_ned_valid,satellites_used
304676677,1532703934999662,325149830,-1169558791,46827,12723,0.224,0.14764193,0.882,1.1,0.57,0.79999995,93,6,1.7960001,0.42100003,1.746,0.48600003,1.3217638,0,nan,3,1,21
304872702,1532703935199661,325149835,-1169558757,46736,12631,0.187,0.10911972,0.87700003,1.098,0.57,0.79999995,93,6,2.012,0.272,1.9940001,0.356,1.3951596,0,nan,3,1,21
305079133,1532703935399661,325149841,-1169558717,46696,12591,0.163,0.13753682,0.869,1.093,0.57,0.79999995,93,6,1.549,0.39400002,1.498,0.192,1.3635458,0,nan,3,1,21
305273687,1532703935599661,325149849,-1169558679,46729,12624,0.19900002,0.18738046,0.864,1.09,0.57,0.79999995,93,6,1.3620001,0.418,1.297,-0.123,1.3268969,0,nan,3,1,21
305465870,1532703935799661,325149857,-1169558663,46734,12630,0.22900002,0.55551314,0.86200005,1.087,0.57,0.79999995,93,6,0.45900002,0.45200002,0.081,0.23300001,1.2094133,0,nan,3,1,21
305683798,1532703935999662,325149867,-1169558674,46704,12600,0.22200002,0.17757799,0.859,1.082,0.57,0.79999995,93,6,1.396,0.633,-1.245,0.142,5.3970494,0,nan,3,1,21
305869354,1532703936199661,325149876,-1169558716,46721,12617,0.202,0.09505621,0.855,1.077,0.57,0.79999995,93,6,2.5570002,0.633,-2.4770002,0.245,5.0589085,0,nan,3,1,21
306068672,1532703936399661,325149885,-1169558782,46715,12610,0.246,0.07222207,0.85300004,1.074,0.57,0.79999995,93,6,3.315,0.69500005,-3.2410002,0.25,4.97248,0,nan,3,1,21
306270807,1532703936599661,325149897,-1169558854,46659,12554,0.245,0.05936475,0.851,1.072,0.57,0.79999995,93,23,3.6050003,0.95600003,-3.476,0.120000005,4.9775558,0,nan,3,1,21
306468672,1532703936799661,325149914,-1169558925,46665,12560,0.21200001,0.05540303,0.84700006,1.0680001,0.57,0.79999995,93,23,3.413,1.016,-3.2580001,0.041,4.99782,0,nan,3,1,21
306670713,1532703936999662,325149930,-1169558989,46707,12603,0.20400001,0.059973173,0.84200007,1.0610001,0.57,0.79999995,93,23,3.091,1.1550001,-2.868,-0.045,5.0439725,0,nan,3,1,21
306869677,1532703937199661,325149948,-1169559045,46658,12553,0.22200002,0.064943,0.83800006,1.0550001,0.57,0.79999995,93,23,2.9910002,1.4490001,-2.6160002,0.347,5.1261153,0,nan,3,1,21
307070376,1532703937399661,325149973,-1169559098,46582,12477,0.252,0.06283272,0.83500004,1.051,0.57,0.79999995,93,23,2.664,1.5990001,-2.131,0.35700002,5.2470026,0,nan,3,1,21
307269680,1532703937599661,325150001,-1169559138,46566,12461,0.284,0.06899182,0.832,1.046,0.57,0.79999995,93,9,2.4640002,1.9970001,-1.442,0.35900003,5.436699,0,nan,3,1,21
307463699,1532703937799661,325150032,-1169559161,46413,12308,0.20700002,0.0898115,0.827,1.0380001,0.57,0.79999995,93,9,1.9770001,1.845,-0.712,0.49600002,5.616738,0,nan,3,1,21
307664771,1532703937999662,325150062,-1169559166,46275,12171,0.164,0.12818465,0.822,1.0320001,0.59,0.79999995,93,9,1.7730001,1.764,0.172,0.744,5.870293,0,nan,3,1,20
307867701,1532703938199661,325150090,-1169559150,46137,12033,0.14500001,0.10586259,0.81700003,1.026,0.57,0.79999995,93,9,2.0600002,1.84,0.92600006,0.9620001,0.111350775,0,nan,3,1,21
308060729,1532703938399661,325150123,-1169559129,45942,11838,0.155,0.10265398,0.81200004,1.021,0.57,0.79999995,93,9,2.3160002,2.0900002,0.99700004,0.90800005,0.28425616,0,nan,3,1,21
308268699,1532703938599661,325150161,-1169559103,45782,11678,0.15200001,0.09535274,0.809,1.018,0.57,0.79999995,93,14,2.6420002,2.232,1.4150001,0.689,0.4359511,0,nan,3,1,21
308468680,1532703938799661,325150200,-1169559073,45651,11546,0.133,0.07008806,0.804,1.011,0.57,0.79999995,93,14,2.8260002,2.482,1.3520001,0.386,0.47691625,0,nan,3,1,21
308670773,1532703938999662,325150247,-1169559044,45606,11502,0.165,0.08756421,0.80100006,1.008,0.57,0.79999995,93,14,3.0260003,2.7310002,1.3030001,0.15100001,0.4642312,0,nan,3,1,21
308867825,1532703939199661,325150295,-1169559013,45587,11483,0.158,0.080853246,0.799,1.0070001,0.57,0.79999995,93,14,3.14,2.746,1.5230001,0.15100001,0.4872156,0,nan,3,1,21
309070149,1532703939399661,325150346,-1169558980,45589,11485,0.18100001,0.07382498,0.79800004,1.0070001,0.57,0.79999995,93,14,3.4520001,3.072,1.575,-0.039,0.47969761,0,nan,3,1,21
309269688,1532703939599661,325150402,-1169558948,45594,11489,0.18100001,0.069045395,0.79700005,1.0070001,0.57,0.79999995,93,12,3.5620003,3.226,1.511,-0.052,0.45703205,0,nan,3,1,21
309467684,1532703939799661,325150460,-1169558918,45599,11494,0.162,0.06413945,0.795,1.0070001,0.57,0.79999995,93,12,3.5570002,3.2770002,1.3840001,-0.066,0.42567584,0,nan,3,1,21
309668678,1532703939999662,325150518,-1169558894,45610,11506,0.177,0.06856648,0.79300004,1.008,0.57,0.79999995,93,12,3.407,3.242,1.0500001,-0.061000004,0.37191463,0,nan,3,1,21
309868695,1532703940199661,325150575,-1169558880,45623,11518,0.19000001,0.06997391,0.791,1.01,0.57,0.79999995,93,12,3.1740003,3.1550002,0.35500002,-0.149,0.24224924,0,nan,3,1,21
310066733,1532703940399661,325150630,-1169558880,45663,11558,0.261,0.07462818,0.79,1.0120001,0.57,0.79999995,93,12,3.015,3.0010002,-0.298,-0.24800001,0.07971162,0,nan,3,1,21
310269672,1532703940599661,325150683,-1169558899,45689,11585,0.259,0.058308303,0.78800005,1.0150001,0.57,0.79999995,87,6,3.1420002,2.9050002,-1.197,-0.17300001,6.0672765,0,nan,3,1,21
310468481,1532703940799661,325150735,-1169558932,45717,11613,0.26000002,0.053152427,0.78700006,1.016,0.57,0.79999995,87,6,3.255,2.7380002,-1.7600001,-0.23400001,5.868574,0,nan,3,1,21
310661689,1532703940999662,325150785,-1169558976,45769,11665,0.26200002,0.048098303,0.785,1.0170001,0.57,0.79999995,87,6,3.6060002,2.7960002,-2.278,-0.36900002,5.7161627,0,nan,3,1,21
310869756,1532703941199661,325150836,-1169559028,45875,11771,0.27400002,0.043655045,0.78400004,1.0200001,0.57,0.79999995,87,6,3.9090002,2.9280002,-2.5900002,-0.439,5.626461,0,nan,3,1,21
311068373,1532703941399661,325150893,-1169559084,45910,11806,0.223,0.036215406,0.78200006,1.018,0.57,0.79999995,87,6,4.3040004,3.463,-2.5570002,-0.40600002,5.6393423,0,nan,3,1,21
311270104,1532703941599661,325150960,-1169559137,46024,11920,0.2,0.03233903,0.777,1.01,0.57,0.79999995,87,16,4.6780005,4.046,-2.348,-0.286,5.710128,0,nan,3,1,21
311467673,1532703941799661,325151041,-1169559184,46079,11975,0.24900001,0.030814484,0.77500004,1.0090001,0.57,0.79999995,87,16,5.4300003,5.026,-2.055,-0.25500003,5.8184485,0,nan,3,1,21
311678059,1532703941999662,325151141,-1169559223,46110,12006,0.25800002,0.031203868,0.77500004,1.008,0.57,0.79999995,87,16,6.4160004,6.229,-1.5380001,-0.022000002,5.945849,0,nan,3,1,21
311867672,1532703942199661,325151266,-1169559251,46101,11996,0.26500002,0.030480254,0.776,1.008,0.57,0.79999995,87,16,7.7510004,7.6660004,-1.148,0.058000002,6.0591993,0,nan,3,1,21
312069690,1532703942399661,325151417,-1169559272,46098,11993,0.33600003,0.037156485,0.78000003,1.013,0.57,0.79999995,87,16,9.145,9.114,-0.75600004,-0.115,6.2004123,0,nan,3,1,21
312273691,1532703942599661,325151593,-1169559287,46095,11991,0.287,0.026426902,0.785,1.0170001,0.57,0.79999995,88,4,10.523001,10.511001,-0.483,-0.157,6.2372913,0,nan,3,1,21
312472868,1532703942799661,325151793,-1169559294,46128,12024,0.29900002,0.027896468,0.79,1.0200001,0.57,0.79999995,88,4,11.594001,11.593,-0.178,-0.293,6.2678003,0,nan,3,1,21
312673727,1532703942999662,325152013,-1169559297,46163,12059,0.303,0.026675086,0.79600006,1.023,0.57,0.79999995,88,4,12.8,12.8,0.029000001,-0.321,0.002242399,0,nan,3,1,21
312873679,1532703943199661,325152254,-1169559295,46242,12138,0.284,0.022399904,0.80100006,1.026,0.57,0.79999995,88,4,13.830001,13.829,0.18400002,-0.44400004,0.0132981865,0,nan,3,1,21
313082715,1532703943399661,325152513,-1169559289,46312,12208,0.30200002,0.021794798,0.80600005,1.031,0.57,0.79999995,88,4,14.900001,14.894001,0.41400003,-0.45600003,0.027816707,0,nan,3,1,21
313266695,1532703943599661,325152789,-1169559281,46368,12264,0.24900001,0.014723422,0.808,1.0270001,0.57,0.79999995,87,6,15.733001,15.724001,0.555,-0.53300005,0.035270832,0,nan,3,1,21
313477745,1532703943799661,325153074,-1169559267,46393,12289,0.31,0.022748271,0.81200004,1.0320001,0.57,0.79999995,87,6,15.885001,15.864,0.804,-0.13800001,0.050660446,0,nan,3,1,21
313677494,1532703943999662,325153365,-1169559250,46359,12255,0.31800002,0.02143718,0.81900007,1.0380001,0.57,0.79999995,87,6,16.477001,16.456001,0.82500005,0.0,0.05011765,0,nan,3,1,21
313873671,1532703944199661,325153669,-1169559235,46341,12237,0.3,0.020256639,0.82600003,1.0430001,0.57,0.79999995,87,6,17.178001,17.167002,0.611,-0.101,0.035575043,0,nan,3,1,21
314071675,1532703944399661,325153983,-1169559223,46373,12269,0.29200003,0.017455038,0.83100003,1.046,0.57,0.79999995,87,6,17.679,17.669,0.59000003,-0.19500001,0.033360746,0,nan,3,1,21
314273671,1532703944599661,325154302,-1169559210,46348,12244,0.284,0.016566664,0.83500004,1.0480001,0.57,0.79999995,87,7,17.835001,17.819,0.74300003,0.085,0.041653503,0,nan,3,1,21
314473676,1532703944799660,325154629,-1169559193,46317,12214,0.24000001,0.0131624,0.836,1.0450001,0.57,0.79999995,87,7,18.366001,18.345001,0.86700004,0.162,0.047203124,0,nan,3,1,21
314674725,1532703944999661,325154961,-1169559177,46203,12099,0.21100001,0.009571734,0.83300006,1.0370001,0.57,0.79999995,87,7,18.577002,18.554,0.93200004,0.37500003,0.05018729,0,nan,3,1,21
314871689,1532703945199660,325155297,-1169559156,46093,11989,0.21900001,0.010962761,0.83000004,1.034,0.57,0.79999995,87,7,18.905,18.871,1.1400001,0.386,0.060364127,0,nan,3,1,21
315070703,1532703945399660,325155641,-1169559132,46046,11942,0.245,0.014730578,0.83000004,1.033,0.57,0.79999995,87,7,19.244001,19.204,1.2390001,0.367,0.06442778,0,nan,3,1,21
315271705,1532703945599660,325155992,-1169559107,45928,11825,0.25100002,0.013074086,0.83100003,1.031,0.57,0.79999995,88,8,19.730001,19.691,1.23,0.582,0.062393073,0,nan,3,1,21
315472701,1532703945799660,325156346,-1169559078,45776,11672,0.24400002,0.015956847,0.83400005,1.031,0.57,0.79999995,88,8,19.659,19.604,1.4770001,0.72800004,0.07519489,0,nan,3,1,21
315677672,1532703945999661,325156702,-1169559048,45626,11522,0.252,0.014444519,0.837,1.0320001,0.57,0.79999995,88,8,19.943,19.896002,1.381,0.721,0.06928573,0,nan,3,1,21
315860750,1532703946199660,325157060,-1169559017,45444,11341,0.20400001,0.011473794,0.836,1.026,0.57,0.79999995,88,8,19.957,19.894001,1.5840001,0.86300004,0.07946536,0,nan,3,1,21
316068672,1532703946399660,325157419,-1169558983,45212,11109,0.23600002,0.012632692,0.836,1.0250001,0.57,0.79999995,88,8,20.056002,19.992,1.6060001,0.95900005,0.08018269,0,nan,3,1,21
316271239,1532703946599660,325157782,-1169558952,44987,10884,0.19500001,0.010210524,0.83400005,1.0200001,0.57,0.79999995,88,10,20.253,20.201,1.4480001,1.1060001,0.071549244,0,nan,3,1,21
316471112,1532703946799660,325158145,-1169558920,44708,10605,0.2,0.0101353,0.83000004,1.016,0.57,0.79999995,88,10,20.125002,20.066002,1.547,1.3100001,0.07693131,0,nan,3,1,21
316669677,1532703946999661,325158508,-1169558888,44464,10361,0.22000001,0.010287669,0.827,1.013,0.57,0.79999995,88,10,20.212002,20.153002,1.5330001,1.2240001,0.07592339,0,nan,3,1,21
316871162,1532703947199660,325158874,-1169558855,44193,10090,0.186,0.009999165,0.82400006,1.0090001,0.57,0.79999995,88,10,20.424002,20.364,1.5530001,1.263,0.07612427,0,nan,3,1,21
317066718,1532703947399660,325159241,-1169558823,43976,9873,0.209,0.010079974,0.82100004,1.006,0.57,0.79999995,88,10,20.386002,20.337002,1.4080001,1.0610001,0.06912219,0,nan,3,1,21
317268651,1532703947599660,325159610,-1169558791,43788,9685,0.19500001,0.010141584,0.81700003,1.001,0.57,0.79999995,87,14,20.558,20.501001,1.529,0.65300006,0.07442572,0,nan,3,1,21
317466714,1532703947799660,325159980,-1169558763,43768,9666,0.17600001,0.008055218,0.81100005,0.99700004,0.57,0.79999995,87,14,20.474,20.45,1.005,-0.201,0.049105357,0,nan,3,1,21
317674717,1532703947999661,325160350,-1169558745,43918,9816,0.158,0.007624645,0.8,0.98800004,0.57,0.79999995,87,14,20.224,20.217001,0.52900004,-0.78000003,0.026147997,0,nan,3,1,21
317863957,1532703948199660,325160713,-1169558737,44176,10074,0.16700001,0.00799099,0.79200006,0.98300004,0.57,0.79999995,87,14,19.789001,19.789001,0.087000005,-1.797,0.0043806015,0,nan,3,1,21
318066729,1532703948399660,325161067,-1169558740,44497,10395,0.171,0.008346688,0.786,0.97900003,0.57,0.79999995,87,14,19.282001,19.279001,-0.33900002,-1.621,6.265582,0,nan,3,1,21
318270757,1532703948599660,325161410,-1169558755,44779,10676,0.178,0.009144128,0.781,0.9760001,0.57,0.79999995,88,13,18.616001,18.587002,-1.0450001,-1.2110001,6.227008,0,nan,3,1,21
318462199,1532703948799660,325161743,-1169558787,45042,10939,0.19500001,0.009662665,0.77500004,0.97300005,0.57,0.79999995,88,13,18.075,17.970001,-1.9490001,-1.3790001,6.175141,0,nan,3,1,21
318669968,1532703948999661,325162065,-1169558845,45435,11332,0.21800001,0.01148828,0.77000004,0.97,0.57,0.79999995,88,13,17.707,17.392,-3.3240001,-1.7350001,6.0943375,0,nan,3,1,21
318869397,1532703949199660,325162369,-1169558937,45804,11702,0.20400001,0.013237798,0.76600003,0.96700007,0.57,0.79999995,88,13,16.867,16.052,-5.183,-1.6090001,5.9708786,0,nan,3,1,21
319067674,1532703949399660,325162650,-1169559058,46140,12038,0.23,0.015560482,0.762,0.96400005,0.57,0.79999995,88,13,16.017,14.820001,-6.077,-1.807,5.894007,0,nan,3,1,21
319267675,1532703949599660,325162901,-1169559205,46569,12467,0.273,0.024096712,0.762,0.96500003,0.57,0.79999995,93,4,14.901001,12.871,-7.5070004,-1.9690001,5.755172,0,nan,3,1,21
319468676,1532703949799660,325163114,-1169559375,46947,12845,0.3,0.024143487,0.76600003,0.97,0.57,0.79999995,93,4,13.769001,10.846001,-8.483001,-2.203,5.61945,0,nan,3,1,21
319667675,1532703949999661,325163290,-1169559559,47356,13254,0.328,0.028438916,0.772,0.9760001,0.57,0.79999995,93,4,12.559001,8.88,-8.88,-2.242,5.4977612,0,nan,3,1,21
319872702,1532703950199660,325163428,-1169559743,47765,13663,0.45800003,0.039641313,0.78200006,0.98600006,0.57,0.79999995,93,4,10.766001,6.6380005,-8.475,-2.278,5.37682,0,nan,3,1,21
320068675,1532703950399660,325163527,-1169559922,48145,14043,0.44900003,0.04474675,0.79600006,0.9990001,0.57,0.79999995,93,4,9.404,4.4090004,-8.307,-2.17,5.200329,0,nan,3,1,21
320268681,1532703950599660,325163589,-1169560093,48485,14382,0.48600003,0.05294683,0.81000006,1.0150001,0.57,0.79999995,93,6,8.239,2.608,-7.8160005,-1.9610001,5.034406,0,nan,3,1,21
320467763,1532703950799660,325163616,-1169560253,48796,14693,0.56200004,0.06564916,0.827,1.0350001,0.57,0.79999995,93,6,7.248,0.66,-7.2180004,-1.779,4.935811,0,nan,3,1,21
320672672,1532703950999661,325163605,-1169560393,49052,14950,0.35900003,0.055552956,0.84200007,1.049,0.57,0.79999995,93,6,6.366,-1.5350001,-6.1780005,-1.434,4.654728,0,nan,3,1,21
320864735,1532703951199660,325163558,-1169560520,49339,15237,0.45100003,0.08296265,0.855,1.067,0.57,0.79999995,93,6,6.8100004,-3.5570002,-5.808,-1.348,4.489993,0,nan,3,1,21
321063128,1532703951399660,325163473,-1169560643,49601,15499,0.407,0.067406006,0.873,1.0890001,0.57,0.79999995,93,6,8.051001,-5.5470004,-5.834,-1.253,3.9521945,0,nan,3,1,21
321273674,1532703951599660,325163356,-1169560767,49934,15832,0.407,0.060414568,0.89000005,1.1120001,0.57,0.79999995,93,4,9.370001,-7.3180003,-5.8510003,-1.8080001,3.8160214,0,nan,3,1,21
321470745,1532703951799660,325163209,-1169560890,50282,16179,0.23700002,0.031479977,0.90000004,1.1170001,0.57,0.79999995,93,4,10.592001,-8.929001,-5.6980004,-1.8460001,3.7095582,0,nan,3,1,21
321674700,1532703951999661,325163036,-1169561014,50707,16605,0.305,0.037648495,0.90700006,1.1290001,0.57,0.79999995,93,4,11.735001,-10.09,-5.9930005,-1.9530001,3.6775796,0,nan,3,1,21
321870395,1532703952199660,325162848,-1169561138,51046,16943,0.38500002,0.04581332,0.91800004,1.1470001,0.57,0.79999995,93,4,12.107,-10.728001,-5.6120005,-1.858,3.6236007,0,nan,3,1,21
322071676,1532703952399660,325162639,-1169561250,51407,17304,0.37500003,0.04310963,0.934,1.166,0.57,0.79999995,93,4,13.288001,-12.314,-4.991,-1.7010001,3.5266826,0,nan,3,1,21
322272724,1532703952599660,325162415,-1169561362,51745,17642,0.38200003,0.040532127,0.95000005,1.1850001,0.57,0.79999995,93,5,13.604001,-12.476001,-5.4240003,-1.5230001,3.5516589,0,nan,3,1,21
322472728,1532703952799660,325162178,-1169561472,52100,17998,0.386,0.036139134,0.96500003,1.2040001,0.57,0.79999995,93,5,14.567,-13.672001,-5.0280004,-1.825,3.4939723,0,nan,3,1,21
322671752,1532703952999661,325161925,-1169561571,52530,18428,0.40500003,0.034927875,0.97900003,1.2240001,0.57,0.79999995,93,5,15.025001,-14.383,-4.346,-2.17,3.4350224,0,nan,3,1,21
322871737,1532703953199660,325161657,-1169561648,52927,18825,0.402,0.031565674,0.99300003,1.2420001,0.57,0.79999995,93,5,15.477001,-15.175001,-3.0440001,-2.2800002,3.3395743,0,nan,3,1,21
323072682,1532703953399660,325161379,-1169561704,53367,19264,0.34,0.02690582,1.003,1.2540001,0.57,0.79999995,93,5,15.701001,-15.540001,-2.246,-2.328,3.2851417,0,nan,3,1,21
323277722,1532703953599660,325161093,-1169561741,53790,19687,0.411,0.030508354,1.013,1.2700001,0.57,0.79999995,93,8,16.038,-15.985001,-1.302,-2.2220001,3.2228615,0,nan,3,1,21
323471157,1532703953799660,325160815,-1169561769,53964,19861,0.326,0.023936316,1.021,1.2750001,0.62,0.85999995,93,8,14.925001,-14.871,-1.271,-0.20400001,3.2268386,0,nan,3,1,20
323661701,1532703953999661,325160546,-1169561790,53961,19858,0.277,0.019994142,1.0200001,1.2720001,0.62,0.85999995,93,8,15.102001,-15.095,-0.45700002,0.268,3.1718752,0,nan,3,1,20
323863124,1532703954199660,325160268,-1169561789,53987,19884,0.245,0.016108515,1.0170001,1.264,0.62,0.85999995,93,8,15.854001,-15.846001,0.499,-0.018000001,3.110098,0,nan,3,1,20
324061726,1532703954399659,325159976,-1169561768,54017,19913,0.30900002,0.021877352,1.018,1.2670001,0.62,0.85999995,93,8,16.443,-16.385,1.3770001,-0.27100003,3.057725,0,nan,3,1,20
324263969,1532703954599659,325159680,-1169561736,54032,19929,0.42100003,0.029930301,1.026,1.2770001,0.62,0.85999995,93,5,16.485,-16.394001,1.7300001,-0.071,3.036442,0,nan,3,1,20
324465733,1532703954799659,325159378,-1169561693,54023,19920,0.39900002,0.026835483,1.0370001,1.2870001,0.71,0.90999997,93,5,16.993,-16.858002,2.134,0.13100001,3.0156572,0,nan,3,1,19
324666842,1532703954999660,325159070,-1169561643,54018,19915,0.377,0.024263216,1.046,1.296,0.71,0.90999997,93,5,17.374,-17.201,2.4450002,0.07,3.0004041,0,nan,3,1,19
324865677,1532703955199659,325158756,-1169561588,54012,19909,0.379,0.023887273,1.0550001,1.3050001,0.71,0.90999997,93,5,17.656,-17.454,2.6620002,0.017,2.990241,0,nan,3,1,19
325068692,1532703955399659,325158440,-1169561530,54011,19908,0.38500002,0.02481701,1.064,1.314,0.71,0.90999997,93,5,17.554,-17.348001,2.68,0.13900001,2.9883373,0,nan,3,1,19
325270705,1532703955599659,325158124,-1169561470,54005,19901,0.38000003,0.023819903,1.0730001,1.3240001,0.71,0.90999997,87,8,17.846,-17.591002,3.0070002,-0.063,2.9722857,0,nan,3,1,19
325466707,1532703955799659,325157807,-1169561406,54111,20008,0.35700002,0.020933304,1.079,1.3290001,0.71,0.90999997,87,8,17.842001,-17.565,3.1350002,-0.94600004,2.9649515,0,nan,3,1,19
325664727,1532703955999660,325157488,-1169561341,54367,20264,0.32500002,0.019306483,1.0840001,1.3290001,0.71,0.90999997,87,8,17.931002,-17.68,2.9880002,-1.6110001,2.9741983,0,nan,3,1,19
325872672,1532703956199659,325157170,-1169561276,54702,20599,0.29000002,0.018069742,1.085,1.3240001,0.71,0.90999997,87,8,17.721,-17.438002,3.15,-1.8310001,2.9628854,0,nan,3,1,19
326072680,1532703956399659,325156856,-1169561211,54955,20852,0.38900003,0.022868523,1.09,1.3280001,0.71,0.90999997,87,8,17.413,-17.145,3.0440001,-1.144,2.9658713,0,nan,3,1,19
326264673,1532703956599659,325156547,-1169561150,55148,21044,0.43,0.025547082,1.098,1.3360001,0.62,0.85999995,87,10,17.205,-17.001001,2.6430001,-0.74500006,2.9873662,0,nan,3,1,20
326473699,1532703956799659,325156235,-1169561109,55366,21262,0.45800003,0.027998047,1.1090001,1.3470001,0.62,0.85999995,87,10,17.517,-17.468,1.3050001,-1.161,3.0670145,0,nan,3,1,20
326669672,1532703956999660,325155929,-1169561108,55696,21592,0.59400004,0.042715535,1.126,1.3640001,0.62,0.85999995,87,10,16.717001,-16.693,-0.88000005,-1.797,3.194256,0,nan,3,1,20
326871170,1532703957199659,325155643,-1169561151,56005,21901,0.51100004,0.049869116,1.151,1.3800001,0.62,0.85999995,87,10,15.595,-15.389001,-2.5270002,-1.603,3.304361,0,nan,3,1,20
327073721,1532703957399659,325155382,-1169561225,56241,22137,0.47400004,0.043216795,1.171,1.3900001,0.62,0.85999995,87,10,14.356001,-13.839001,-3.818,-1.253,3.4107494,0,nan,3,1,20
327274729,1532703957599659,325155140,-1169561310,56414,22310,0.439,0.034354188,1.1750001,1.391,0.62,0.85999995,93,9,13.863001,-13.05,-4.6790004,-0.71000004,3.4858963,0,nan,3,1,20
327474703,1532703957799659,325154919,-1169561429,56370,22266,0.36900002,0.030355986,1.1730001,1.3850001,0.57,0.79999995,93,9,13.108001,-11.731001,-5.848,-0.23400001,3.6040235,0,nan,3,1,21
327674706,1532703957999660,325154718,-1169561569,56335,22231,0.335,0.029645812,1.1700001,1.3790001,0.57,0.79999995,93,9,12.565001,-10.547001,-6.8290005,-0.143,3.7162008,0,nan,3,1,21
327874696,1532703958199659,325154542,-1169561726,56304,22200,0.31,0.025050534,1.164,1.366,0.57,0.79999995,93,9,11.961,-9.078,-7.7880006,0.043,3.8506625,0,nan,3,1,21
328072746,1532703958399659,325154392,-1169561901,56227,22123,0.27600002,0.024362875,1.154,1.353,0.62,0.85999995,93,9,11.488001,-7.7440004,-8.486,0.080000006,3.972643,0,nan,3,1,20
328281700,1532703958599659,325154266,-1169562091,56148,22044,0.294,0.027100423,1.1500001,1.3460001,0.62,0.85999995,93,7,11.132001,-6.34,-9.151,0.069000006,4.106495,0,nan,3,1,20
328479735,1532703958799659,325154173,-1169562297,56158,22054,0.164,0.016356178,1.123,1.322,0.57,0.79999995,93,7,10.7890005,-4.781,-9.6710005,0.17400001,4.2532334,0,nan,3,1,21
328672730,1532703958999660,325154092,-1169562508,56058,21954,0.286,0.02663093,1.1120001,1.3160001,0.57,0.79999995,93,7,11.035001,-4.136,-10.2300005,0.514,4.3282228,0,nan,3,1,21
328863676,1532703959199659,325154019,-1169562722,55950,21846,0.35900003,0.033683456,1.1060001,1.315,0.57,0.79999995,93,7,11.042001,-3.755,-10.384001,0.80300003,4.365397,0,nan,3,1,21
329069695,1532703959399659,325153947,-1169562950,55800,21695,0.41000003,0.043305803,1.113,1.3230001,0.57,0.79999995,93,7,11.678,-4.1730003,-10.907001,0.47900003,4.34695,0,nan,3,1,21
329272698,1532703959599659,325153853,-1169563178,55778,21673,0.41300002,0.034021176,1.12,1.332,0.57,0.79999995,93,8,12.239,-6.1850004,-10.562,-0.062000003,4.1826596,0,nan,3,1,21
329473675,1532703959799659,325153727,-1169563393,55794,21689,0.365,0.023337495,1.12,1.3340001,0.57,0.79999995,93,8,12.228001,-7.6140003,-9.568001,-0.155,4.040239,0,nan,3,1,21
329676672,1532703959999660,325153575,-1169563576,55827,21723,0.374,0.037504155,1.1240001,1.3410001,0.57,0.79999995,93,8,11.952001,-9.1310005,-7.7120004,-0.136,3.8429677,0,nan,3,1,21
329870713,1532703960199659,325153401,-1169563722,55780,21676,0.35000002,0.03013625,1.1270001,1.3410001,0.57,0.79999995,93,8,11.570001,-9.875,-6.03,0.068,3.6897633,0,nan,3,1,21
330073672,1532703960399659,325153220,-1169563824,55840,21735,0.289,0.0224664,1.1190001,1.327,0.57,0.79999995,93,8,10.784,-9.993,-4.056,0.18200001,3.5271518,0,nan,3,1,21
330273728,1532703960599659,325153041,-1169563889,55898,21794,0.24800001,0.024547007,1.1110001,1.32,0.57,0.79999995,93,7,10.150001,-9.895,-2.263,0.32500002,3.366439,0,nan,3,1,21
330469734,1532703960799659,325152863,-1169563915,55737,21632,0.284,0.032272182,1.108,1.322,0.63,0.87,93,7,9.5460005,-9.541,-0.31800002,0.66800004,3.1748703,0,nan,3,1,19
330677671,1532703960999660,325152694,-1169563904,55458,21353,0.23300001,0.035279736,1.103,1.319,0.57,0.79999995,93,7,9.038,-8.919001,1.4590001,0.892,2.9794703,0,nan,3,1,20
330872671,1532703961199659,325152544,-1169563849,55254,21150,0.22500001,0.035246223,1.0990001,1.319,0.63,0.87,93,7,8.473001,-7.7380004,3.453,1.189,2.7219183,0,nan,3,1,19
331072774,1532703961399659,325152415,-1169563760,54880,20776,0.20500001,0.030880108,1.092,1.314,0.57,0.79999995,93,7,8.332001,-6.7050004,4.945,1.297,2.5061343,0,nan,3,1,20
331273708,1532703961599659,325152304,-1169563639,54598,20494,0.22000001,0.025875727,1.079,1.304,0.58,0.82,86,8,8.339001,-5.4950004,6.2720003,1.2550001,2.2902372,0,nan,3,1,19
331462063,1532703961799659,325152214,-1169563490,54323,20219,0.20300001,0.024669355,1.0660001,1.2930001,0.58,0.82,86,8,9.303,-5.0620003,7.8050003,1.2820001,2.1461842,0,nan,3,1,19
331672740,1532703961999660,325152134,-1169563306,54056,19951,0.24700001,0.021802302,1.057,1.284,0.58,0.82,86,8,10.385,-4.4160004,9.399,1.3800001,2.009985,0,nan,3,1,19
331872745,1532703962199659,325152055,-1169563088,53785,19681,0.23600002,0.018534174,1.047,1.2750001,0.58,0.82,86,8,11.076,-3.9180002,10.360001,1.32,1.9323504,0,nan,3,1,19
332072684,1532703962399659,325151991,-1169562847,53543,19438,0.23,0.016656548,1.0380001,1.263,0.57,0.79999995,86,8,12.155001,-3.8680003,11.523001,1.342,1.8946346,0,nan,3,1,20
