timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
275162679,0.08463126,0.033146154,0.42541984
275183664,0.08463126,0.03022056,0.42229035
275206727,0.08463126,0.033146154,0.42229035
275229646,0.08463126,0.03022056,0.42229035
275251640,0.08463126,0.03022056,0.42229035
275274723,0.078666136,0.03022056,0.42541984
275296639,0.0816487,0.033146154,0.42229035
275318671,0.078666136,0.033146154,0.42541984
275341241,0.08463126,0.033146154,0.42229035
275363639,0.0816487,0.03022056,0.41916084
275386738,0.078666136,0.033146154,0.4160313
